Order_ID,Delivery_Experience_Rating,Issue_Reported
d8b61a69,4,Wrong Address
237dc6dd,1,None
cb4f58f3,3,None
6dcd9374,2,Late Delivery
77a7c5b4,2,Late Delivery
af989ba0,2,None
a4df64cf,3,None
a3160df0,1,None
3b404566,5,Wrong Address
59ae255e,2,Late Delivery
a79bbc31,1,None
1b421300,4,Damaged Package
4c6c60fd,4,Damaged Package
9d44f764,1,None
7844f91c,4,Late Delivery
1422f604,4,Late Delivery
ed7f580d,2,Late Delivery
5847780d,3,Late Delivery
de2f5c4a,3,None
024668ff,3,Wrong Address
429165c9,3,None
b5bb8d54,1,None
8778436f,2,None
be881fba,1,None
13661210,4,None
744ecabd,2,None
80c18807,5,Damaged Package
221fb2a2,3,Damaged Package
ef5d87be,4,Damaged Package
5de667e4,3,Damaged Package
0a5b4fa8,3,None
e8b0c2d3,3,None
75d68b4e,5,None
4dca3394,4,None
165ab4c3,3,Damaged Package
716eda7d,3,Late Delivery
e251fe2c,2,None
2cc06b36,3,None
a20a0406,2,None
4aaf3dce,4,None
9054254f,4,None
bdf80032,4,Late Delivery
43045725,2,Damaged Package
b82e0604,5,Damaged Package
0a641173,5,None
222ef541,3,None
b8f5689a,4,Damaged Package
163e6e9d,1,Late Delivery
370024a0,3,Late Delivery
5f3eeccd,5,Damaged Package
adc8c3b1,5,None
beacfea7,4,None
eac59e8a,2,Damaged Package
77508228,3,None
f5303252,2,Late Delivery
038301e6,5,None
eb49fa43,4,None
5ce1d91e,5,None
b03d2040,4,None
8ed273d0,1,None
1de8b7c6,2,None
0d3c75ad,3,None
d883f2fd,4,Wrong Address
75a30a16,1,Damaged Package
3db4df0d,1,None
70d18006,2,Damaged Package
95127b7a,4,None
da99eef5,3,Late Delivery
1c87b33c,3,None
3c0ec151,3,None
8ab21bc8,5,Damaged Package
06521e9c,5,None
aeb4fa9a,4,None
4d83ad6a,3,None
460973e3,1,None
1f86c78b,3,Late Delivery
4d753f26,4,Damaged Package
cc763c80,3,Late Delivery
9c35e3e3,2,Damaged Package
06cbe2c2,3,Late Delivery
817f899c,1,None
3a6c5364,4,None
5c5b4c85,4,None
3d417e9f,1,None
704d0001,4,Late Delivery
7a81cb5f,3,None
ba92df1b,4,None
06e33854,3,None
a9db0d4c,4,None
5ccce332,3,Late Delivery
34540eb5,3,Damaged Package
c12ef603,1,None
388a4874,1,Late Delivery
1511a19e,5,None
90a75443,1,None
710ea178,3,None
9711324f,3,None
eacf99d3,4,None
4e818f4c,4,None
1ea60921,5,None
e8b1b20a,3,None
4a2e8fa0,5,Late Delivery
7fb4f6c8,3,Late Delivery
b083e344,1,Late Delivery
81f58d8f,4,None
dc2dcbde,5,Late Delivery
b23d6b71,2,None
21e55a3e,3,None
9248fc22,1,Late Delivery
9037820a,2,Late Delivery
95f04f2d,1,Damaged Package
816e08b9,1,Wrong Address
210b1725,3,Damaged Package
daacbd74,1,Wrong Address
e65b0f01,5,Late Delivery
c897dfab,2,None
70de16d1,1,None
a8549397,1,Late Delivery
00ec0c39,4,None
0c255e68,4,None
714eb3f4,5,None
fa9a824c,4,None
e46f9232,1,Late Delivery
5583cc99,1,Late Delivery
75582fa0,2,Late Delivery
d6f80097,4,None
96266aa5,3,None
9932b0af,4,None
8d537827,1,Damaged Package
d810adab,2,None
eac673de,4,None
706a1a57,2,None
0559c868,4,None
343ce5f7,5,None
d32b3814,1,None
f638f641,1,None
13aac502,3,None
5ac5d66f,1,Wrong Address
ff8bb9db,3,Late Delivery
42af55c0,1,None
4426cd74,4,Late Delivery
7bee07a3,4,None
9343758e,5,None
cf47cacc,4,Late Delivery
dc6d6958,2,Damaged Package
eb8ca93f,4,Late Delivery
03feb570,3,Damaged Package
5df39942,5,Damaged Package
07c5bdf3,2,None
5a7b0cd9,2,Damaged Package
bea1ca8d,1,None
d2c16d29,3,None
e4dfd7a5,4,Late Delivery
be4dbb07,4,None
f342d539,1,None
f1b2764b,4,None
8349d393,2,Late Delivery
a1614362,4,None
9ce3caee,4,None
71a42882,2,None
f6128a3c,3,Late Delivery
68a2db3e,3,None
f386d06d,2,None
89227d0b,2,Wrong Address
8538bac4,5,None
f9ede931,5,Damaged Package
3db03e0f,4,None
db48877e,4,None
2d728592,5,Late Delivery
2381f99b,4,Damaged Package
63a10665,3,None
197c05f8,3,Late Delivery
72948da8,1,None
5a4be89c,5,None
fb073e16,3,Late Delivery
58419a18,1,None
b68ae664,2,Late Delivery
52209823,3,None
cf239ce3,1,Late Delivery
8af799f8,4,Late Delivery
441bdfdd,1,Late Delivery
0848f638,3,None
3cf75fc5,4,None
fad98666,4,Damaged Package
35d6d125,1,Damaged Package
c71cd7ac,1,None
0c0ec1d4,3,Late Delivery
b75a823e,4,Late Delivery
0b7fa5e6,5,None
a08ba993,1,None
fd93c398,5,Late Delivery
e44c508a,5,None
85c52ed9,4,Damaged Package
c3e3108d,3,None
602e41c2,5,None
66a160e7,3,Late Delivery
2c61fc5a,1,None
e6426182,4,Late Delivery
422e3d6e,2,Late Delivery
05f98011,4,None
0a843944,2,None
23fb55e9,1,None
ca52c8fb,3,None
bd397f7a,1,None
cf6e9f56,4,Late Delivery
e562d02a,2,None
2ed6fb48,2,Late Delivery
ddad4eef,4,Late Delivery
109f3fd9,4,Late Delivery
d5b7eb06,1,Late Delivery
bc19991e,5,None
9a2dce57,2,Wrong Address
28ebbd79,4,None
ccc7e0b3,1,None
96997a95,5,None
5ede29d3,3,Late Delivery
8e6533f8,4,Late Delivery
70b7731c,5,Late Delivery
168da4d2,3,None
cefcb20c,3,None
4e40cc5f,1,Late Delivery
1f848d8e,2,Damaged Package
abd2f3de,4,None
2c6a4ba2,5,Damaged Package
ef13f0bf,3,Late Delivery
1dad50d5,2,Late Delivery
ff1f266b,3,None
e74ad701,4,Late Delivery
972d0255,4,Wrong Address
84da553a,1,None
37976666,4,None
7862421b,4,Damaged Package
6eb43f63,4,None
effb8de7,2,None
c87ecadf,5,None
077e9bde,5,Late Delivery
30dbd60a,4,None
8d22e392,5,None
53874967,4,None
66986902,5,None
b800756c,5,Late Delivery
1910905c,3,None
75c9f052,2,Damaged Package
ec791d1c,3,None
50df9b60,3,None
65c4d17e,5,Late Delivery
313049d7,1,None
c82312b0,1,Late Delivery
e7da9693,2,Damaged Package
a8c2def6,4,None
e1f70e09,5,None
2d78e39e,2,Late Delivery
3c787418,3,Late Delivery
49bdfc6f,5,Late Delivery
0b20fd6e,3,Wrong Address
ea7c633d,2,Late Delivery
eae942ac,1,None
d988d907,2,None
6767e159,5,None
69d77fb2,5,Late Delivery
706d876f,4,None
5554bf05,1,None
d5ace996,5,Damaged Package
f3bb0aa8,1,None
60c8d398,5,None
60c289ee,1,None
4affd025,2,None
bb48ca88,1,None
db9e53f7,3,Damaged Package
ad7bd131,2,Damaged Package
15ba0539,5,None
0753d4c2,5,None
323272d4,4,Late Delivery
fea116f4,3,None
7dcc85bb,4,None
2178ad05,2,Wrong Address
2f8d6f42,4,Late Delivery
466c1260,2,None
77f26682,4,None
11ca7092,1,Late Delivery
c354ce52,2,None
f84a0cff,2,None
81663493,1,None
8bf3694d,1,None
da19715c,3,Wrong Address
369c5c62,1,None
6fa30c5e,4,Late Delivery
5d7d74d7,1,Wrong Address
346b59e5,1,None
cac1d248,2,None
5bcb4cff,2,Wrong Address
6d6726dd,1,Late Delivery
2f1526be,3,Late Delivery
3132788d,2,Late Delivery
2184bba8,4,None
8707ecd8,4,Late Delivery
a18b6e43,1,Late Delivery
0d1d8e33,1,None
13b35b63,3,None
661fd0dd,1,None
e87ddbde,5,None
072d6a69,5,Damaged Package
55eae205,1,Late Delivery
7cb53af3,5,None
aa963f6d,4,Late Delivery
47ff3ef1,1,None
7a1c85ed,4,Wrong Address
c6758ef3,4,Late Delivery
119332b6,5,Late Delivery
ccfb171a,3,None
baf2cfe8,4,None
69b534a1,5,None
3c964178,3,None
b3e6c620,5,Late Delivery
fa21060a,5,None
60cdd233,1,None
016d464e,2,Late Delivery
372e95b7,3,None
946adec9,5,None
3ad78204,4,Damaged Package
c33bc9e6,4,None
46e8ce60,2,None
908d8fda,3,Late Delivery
3322c9cf,1,Late Delivery
5578608e,3,Late Delivery
e9c9651a,4,Late Delivery
77b92bf9,4,Damaged Package
755ccac5,1,None
056cccb9,1,None
8e152d4e,4,Late Delivery
00309fd4,5,Late Delivery
c642042a,5,None
29bd32ba,1,None
8f7232f1,5,Late Delivery
348f5ceb,1,None
688a67c2,3,Damaged Package
9fb5c8a0,3,None
e3eb3c1c,3,Damaged Package
7e5073d1,1,Late Delivery
52d7c7f6,1,Late Delivery
ccf793fa,5,None
d63b7f5f,5,None
1da09403,5,Damaged Package
d1b3e881,2,None
e9dd9298,1,None
ca4e3569,3,None
522aa2ac,3,None
f3e99d6a,2,None
8b7fc9cf,2,None
575abf6a,3,Late Delivery
18292c75,1,Late Delivery
72792dcf,3,Damaged Package
137fda12,3,None
9a349fd1,2,None
1c77230b,2,None
a7490a0b,5,Late Delivery
e0cefc52,2,None
114ef312,3,None
11bb11d8,5,None
f0be79ec,3,None
3b72ab74,1,None
15480ebd,1,Damaged Package
d53c7e3c,2,None
a698bea0,5,Damaged Package
b8885f3a,4,Damaged Package
660128d4,1,None
7899a5a3,1,Wrong Address
42d73bec,1,None
a213046c,1,None
31da2fe5,2,None
71f2f91d,5,None
bb80800a,1,None
bbc610b7,2,None
b95580e3,5,None
d61248a4,5,None
232b42af,4,None
ec3b5f84,3,None
496426f0,1,Late Delivery
08118b8f,2,Late Delivery
4561b2c6,5,Late Delivery
1b2242bb,4,Damaged Package
f0b50bd3,3,Late Delivery
b6ee020e,5,Late Delivery
69661c63,5,None
d6be103c,1,None
382cfe27,3,None
387b10da,3,None
7d8912a6,2,Late Delivery
a376c7b9,4,Late Delivery
53c7751e,2,Late Delivery
0a00d6a3,4,None
3636680c,2,None
9b279d75,4,None
9193392b,1,None
be511118,4,None
a566be99,2,Wrong Address
62d8680f,3,Wrong Address
f05936cb,5,Late Delivery
4dd8e534,4,None
2e78a96a,4,None
e1a92036,3,None
dd279dbd,1,None
ebc5c363,2,None
aea5abd2,1,None
f19db782,4,Late Delivery
27ea6176,4,Wrong Address
f49618e9,1,Late Delivery
8af5dd4a,2,Damaged Package
a2da6305,4,Wrong Address
ad8acbfb,4,None
744d9c47,1,Late Delivery
7491023d,5,None
730d0494,3,None
c5e75238,4,None
362bd052,2,None
0783adaf,5,Damaged Package
49862975,1,Damaged Package
75d040cd,1,None
a21fbd9c,2,None
403c6add,5,None
364ed463,2,None
413df632,4,None
bc18227b,5,Late Delivery
2da55105,3,None
e4a34b00,3,None
62747fa1,2,Late Delivery
ab3770d0,3,Late Delivery
d28249bf,2,Damaged Package
ae5ea0ff,4,Late Delivery
d8ebb8d3,4,None
dd9822b6,2,Late Delivery
692fad3b,4,Damaged Package
e7ac341d,3,None
12ec9894,4,Wrong Address
11ec774c,3,None
6fbf73a2,3,Late Delivery
55f2e814,1,None
242cb0c1,4,Late Delivery
b44ca895,4,None
5a0ac749,2,None
8619c587,2,Late Delivery
457cf5b0,5,None
785859b8,3,Damaged Package
a1fa7311,1,None
ee1ae5c2,3,Wrong Address
b63e9ef4,4,None
f91b116a,5,Late Delivery
f2821ba2,3,Damaged Package
2f10f074,5,None
03c02f66,3,Wrong Address
5e04fcd1,4,Late Delivery
afcf79ad,4,None
497694dc,3,None
dd5ce5cf,1,Damaged Package
04de5740,4,Wrong Address
6da663b1,2,None
8542bddc,1,None
ed8cd735,3,None
3ef4aaa1,1,None
660e906c,2,None
5204a5a0,4,None
22bda377,4,Damaged Package
a94bce82,4,None
f96b6dae,2,Late Delivery
60d59f8e,1,None
453a2404,3,Late Delivery
632fbaf0,3,None
3cf1596f,1,None
67c856c9,4,Late Delivery
86f60150,3,None
3e8eaed5,4,None
d8839243,5,Late Delivery
c2a0091e,5,None
fe11f873,3,Damaged Package
eef88829,1,Late Delivery
d046673d,1,None
3a49bd1a,1,None
dbeba957,4,Late Delivery
e2052451,5,None
1d55cb21,4,Late Delivery
f900fc67,2,None
70a62d21,2,Late Delivery
e619912e,3,Damaged Package
d69cd565,2,None
397551e0,1,Wrong Address
f7bcae18,3,None
f5cc6816,5,None
8f0684fe,5,None
536c7188,2,None
b9410cfa,2,None
58845532,5,None
3aa37b95,2,None
8aa6f0e4,2,None
cf1d4945,4,None
52de712b,5,None
323f39df,5,Damaged Package
b4b0a747,2,Damaged Package
ae54f180,1,Damaged Package
53f3bd4d,4,None
15246656,1,None
37b084f3,2,None
c1a900a4,5,None
a1a504ef,1,Wrong Address
c0a4602d,3,Damaged Package
1d5b7e6a,1,None
df32e235,5,None
64e5b05e,2,Late Delivery
5d06beeb,1,Late Delivery
6f95c633,2,None
5c72018b,4,None
9d8f29ad,3,None
4dfe6fca,5,None
277992f0,5,Late Delivery
aed0d6dd,2,None
2e0c9e32,3,None
682aa055,5,None
833ab5d2,1,None
e31a1b58,5,Late Delivery
f687d06b,1,None
dc32e8b9,5,None
942d95dd,1,Late Delivery
95b586fa,4,None
c873342c,2,None
9626e36b,4,None
d6f889df,1,None
9ca07fb9,2,None
1328458c,3,None
e0ab14d0,1,Late Delivery
91ea7b4d,5,None
bfb81b84,5,Late Delivery
027c9cd3,3,Wrong Address
6ed51b08,4,None
4a4a4642,1,Late Delivery
27202de8,5,Damaged Package
c3902f72,2,Wrong Address
55a2b907,3,Late Delivery
d175b5f8,4,None
c148a883,4,None
912be9a2,2,None
55d48e7b,2,Damaged Package
4c53131c,3,None
ce6840ae,2,None
4dba7301,5,Late Delivery
b352bf03,4,None
17e845ff,2,None
a576c24f,1,Wrong Address
dd557563,2,Late Delivery
3922279e,4,None
e60838ad,5,None
b32f3bc7,2,None
fce6d7d4,5,None
4fbc9b2d,1,None
c219fdb3,4,None
853d9417,3,None
28a72495,4,None
102c853d,3,None
b8a776c8,3,Late Delivery
e0506022,4,Damaged Package
f1e80a3b,3,None
90d9c926,5,None
379ad81c,1,Late Delivery
c3036252,2,Late Delivery
3ae38ba1,3,None
20f90552,3,Late Delivery
487bbe5e,4,None
4b44fe21,5,Damaged Package
26afd940,2,Damaged Package
e2af5108,3,Late Delivery
ce590b72,5,Damaged Package
3cb5ca7a,2,None
39bbaba9,4,None
0d332e67,3,None
0c601325,4,None
a811d187,4,Late Delivery
4d172603,3,Late Delivery
d88ce4e8,5,Late Delivery
c2afe96b,5,None
9f0c1f25,4,Late Delivery
b41ed7eb,4,None
2352f660,1,None
649bf911,2,Late Delivery
e33b2bdd,4,None
9c386028,4,Damaged Package
8446a1ca,2,None
58147107,3,None
0ceb2361,5,Late Delivery
0d198d91,3,None
fb99355a,2,None
9763bf09,2,None
b117d6ae,1,None
f489cb21,1,None
455d817a,5,Damaged Package
b4f37ddb,4,Damaged Package
2fc22ed8,2,None
1682c9c2,1,None
5c1853d5,3,Late Delivery
68c6b817,1,Late Delivery
7f63a2aa,3,Damaged Package
78090e25,1,Late Delivery
cf1027fa,3,Wrong Address
e3fcfede,1,Damaged Package
cacfdb22,1,Damaged Package
c5d323f0,5,None
6d5876f5,4,None
965e846f,2,Late Delivery
2cc9f20a,4,None
867847a5,5,None
58328eea,3,Damaged Package
777819fc,4,None
bcfe08fa,2,None
9a200d38,2,None
2e55fb03,3,None
d57e6e1b,2,Late Delivery
c405a504,5,Damaged Package
9a83ef25,4,Late Delivery
0dfacc8e,2,None
2893f4c9,4,None
b8533f36,1,None
c6ae2799,4,None
fb5e9219,3,Late Delivery
96596e62,5,None
bdfab3d8,2,None
19b19fa4,5,None
2e13d246,4,None
2d2c3ed9,2,Late Delivery
10020106,5,None
1970fa13,3,None
b90e5e50,1,None
ee9ea5e0,1,None
09522144,3,None
eec54929,1,Late Delivery
fdc928b5,3,Late Delivery
87a136bd,4,None
ff8730f3,3,None
46fdbf3d,1,Damaged Package
2943b06f,4,Late Delivery
7d383f17,3,None
00b16776,3,None
140041e9,4,None
798bd616,2,Late Delivery
c4d06a50,1,Damaged Package
bdcb6755,2,Late Delivery
d1f9dc8c,4,None
1fdd2531,4,Late Delivery
23f8ed34,5,Damaged Package
907ef9ec,5,None
1657d4a8,4,Damaged Package
ce4d4858,5,Late Delivery
7dcc5710,3,None
18fafbf1,2,None
76b25c09,4,None
909a8ba9,3,Late Delivery
05b2bc9b,1,Late Delivery
397c6622,1,None
d87ee0bd,5,None
4b8c6924,5,Damaged Package
63cad17d,3,None
dddf197d,1,None
0517d4ad,4,None
26b71d70,2,None
8685c1fb,5,Damaged Package
1fa21929,3,None
749b89ed,5,None
10496510,3,Late Delivery
73cf810c,1,None
83b400eb,5,None
741c87a8,3,None
0eaa8eed,3,None
de05e9dd,5,Damaged Package
2ffeac6f,2,Late Delivery
21d35a1e,4,Wrong Address
b575cffc,1,None
bab46c93,5,None
dc123cf5,5,Late Delivery
ec989796,2,None
f1b49b0c,1,Late Delivery
50b35df7,5,None
06fa3ae2,2,None
22dc8fd2,4,Late Delivery
be3bd65b,3,None
63b416f6,4,Late Delivery
42f1886d,4,Damaged Package
e95a9a30,4,Late Delivery
0ac270eb,4,None
1b65bddd,3,Late Delivery
ff607c57,1,None
d7add2f5,1,None
706ac20f,2,None
660083b3,2,Late Delivery
1c0f28ee,5,Damaged Package
f14ab553,4,Wrong Address
e6c3b8e0,4,Damaged Package
89a1cded,3,Wrong Address
5a1ec5d7,4,None
0b80f01c,3,None
6e727437,5,None
164d65bf,2,Late Delivery
feda6ede,2,None
3e494b2b,5,Late Delivery
a2044736,5,Damaged Package
2055104f,4,None
9c443068,2,None
a4d01b2e,1,None
88a7b8d7,5,Wrong Address
1dfdca41,2,None
63251aba,2,Wrong Address
6e23e1f8,3,Wrong Address
30de9bc2,2,None
5a111b05,5,Damaged Package
508e1ca3,4,None
3818b3b5,2,None
7d05d6d4,1,None
e65042e3,5,Damaged Package
c3ff5b19,4,None
1269b89b,4,None
61a3cc0a,5,Late Delivery
35d3f929,4,None
5ff256b9,1,None
c27b5db2,2,Wrong Address
0bb6c2be,5,None
b7bbd6bf,2,None
944635bb,2,None
3960811b,4,Damaged Package
760c1c61,5,None
6e298483,2,None
b2e31395,3,Damaged Package
0fc2e541,1,None
515bf7b5,4,Late Delivery
b963084b,5,Damaged Package
9ee2ca71,5,None
b8c68869,4,None
5e34f2f0,2,None
53091249,4,Late Delivery
33878c6c,5,None
e9e1889d,3,Late Delivery
794973b2,2,None
7e176ce1,4,None
ec09bd70,5,None
fc54bf30,5,None
fcdd181d,5,None
b1badf1b,3,None
6d556108,2,Late Delivery
2307982e,4,None
06d99803,2,Damaged Package
8e29dd65,5,None
659bc493,3,None
44042022,3,Damaged Package
c18b9055,5,None
68498f6b,2,None
aa07e582,2,None
f5182c7a,3,None
3c7c01cd,1,Late Delivery
a5c919dd,3,None
444672b6,3,None
e8f92f10,4,Late Delivery
869b300d,3,None
c6d5d6a3,1,Damaged Package
3ee78e1d,3,None
222174f8,2,None
f950751d,4,Wrong Address
3015ee54,4,None
61b41655,3,Late Delivery
bc4e5f9e,4,Late Delivery
8c570c88,4,Late Delivery
187cee2b,3,Late Delivery
3a7af4d9,1,None
8d2be0e7,3,Late Delivery
1851ecf7,2,Wrong Address
770d98e0,5,None
3a6cc750,1,None
ea72208f,3,None
54658c98,1,None
5b3d49d5,5,Late Delivery
e41138c0,4,Late Delivery
0e0def74,4,None
8d2900fc,5,None
c019caa1,4,None
5584c995,1,None
dc941879,4,Damaged Package
286545e8,5,None
14cff9e7,5,None
ee756376,5,None
6e91ec0c,2,None
996ceea0,1,None
59e77ac8,5,Damaged Package
6f26c7af,1,Wrong Address
a6f66982,2,None
9f3067bb,1,None
63f956c9,3,Damaged Package
38d0de25,2,Wrong Address
a6059339,2,Late Delivery
b1762133,4,None
64c65718,5,None
02fd82f0,2,None
8d0e6210,1,None
ea39169b,3,None
287e0c61,1,Wrong Address
d0eeb221,1,Late Delivery
58abf852,3,None
44366a7b,4,None
7e33e2dd,5,None
00a45d12,2,Late Delivery
3d07043d,5,None
90614f56,4,None
1cf05ed4,3,None
8e56d23e,5,Late Delivery
96b662c6,1,None
c4d48c08,2,None
f28e931e,2,Late Delivery
6e9b934f,4,Late Delivery
55c6fc60,4,None
36f92161,3,Wrong Address
41cd7314,4,None
5ea6812f,5,None
f8d89744,2,Damaged Package
406bb889,3,Damaged Package
94f69020,4,None
a328dd5d,1,Damaged Package
ae50457f,2,None
2e8b4b28,3,Late Delivery
ebd997a2,2,None
08ec86e8,5,None
c421da29,4,None
dbd5dab7,4,Damaged Package
3a488818,4,Late Delivery
cd4e70e0,1,Wrong Address
01d03368,5,None
cdb81441,1,None
9fbb51d9,5,None
3ca0731a,5,None
7ba9509a,5,None
c1a2449f,4,Late Delivery
625d71c2,4,Late Delivery
a47fb40b,4,None
ebd0ee6a,1,Late Delivery
2b9b9842,3,Late Delivery
e21a801e,5,None
85272908,1,Late Delivery
d621c50c,4,None
197dcacc,4,Wrong Address
23dc62ff,3,None
262e9522,4,None
5552e531,5,None
eb996a84,2,Damaged Package
16259591,4,None
c4257982,3,None
7e60ebf6,2,Late Delivery
f3ba9abc,5,None
f3975339,5,None
9d1abd0c,5,None
48f1b325,3,None
e16fa8eb,2,Wrong Address
68ceb7b1,5,Late Delivery
097eaca5,4,Late Delivery
62f51132,2,None
3283cb2c,5,None
8cef8764,2,None
1d49f051,4,None
7bff6ebe,1,Late Delivery
46663d39,5,Late Delivery
07c49739,4,None
f1558668,3,Damaged Package
df49ccdb,5,None
b70bfbb1,1,Damaged Package
cf38f98b,4,None
3f3b483e,4,Wrong Address
ae2c370e,2,Late Delivery
69526823,5,None
649fd71b,1,Late Delivery
fc648c33,3,Damaged Package
24c25e7c,2,None
1eab1216,5,None
7fb94b03,1,Damaged Package
07567c19,2,None
e21ae4d9,1,None
8d1eac60,1,None
b520db70,2,None
76df8cad,2,Late Delivery
1bcc1f37,5,None
d348fbd2,2,Wrong Address
0d5a67d0,5,Late Delivery
f5f6a1fb,1,Damaged Package
8bb2e64e,2,None
ecd95acd,5,None
52eaf336,5,None
4af9e5fc,3,None
d426529b,5,Late Delivery
f23b762a,5,Late Delivery
2e8edfbd,3,None
d9e26e27,4,None
b8001b11,2,None
6bb2274f,3,None
14c20140,5,Late Delivery
08a9996d,5,None
49b941de,2,Damaged Package
73f696e0,1,Late Delivery
90a559a8,3,Damaged Package
78f17a59,4,None
e112d725,2,Wrong Address
08f8b3b5,2,Late Delivery
1e2f0fe0,3,None
2db1c1d9,5,None
d7bc9aff,5,Damaged Package
df4e439e,4,None
c8b85e61,3,None
5e292f56,2,None
3f149661,3,None
1837e7ae,1,None
fdab8f40,2,Late Delivery
888ffcb4,4,None
88ab37bd,4,Late Delivery
00a54bd3,2,None
2accf24e,5,None
3996f1c6,2,None
fcc7f4da,2,Late Delivery
a1a78b8a,1,None
410db157,2,Late Delivery
2e085829,3,None
956dad0f,3,Late Delivery
5fd87584,4,Late Delivery
618034df,5,None
f66003cc,4,Late Delivery
4a55d83f,1,None
1fc7d581,2,Late Delivery
ef6d7ac9,4,Damaged Package
d24e858b,2,None
8ee7791d,4,Late Delivery
cfc01ab8,2,None
de0deaa1,4,None
d9d88c3b,3,None
ceccd132,1,None
3d9e4bd5,4,None
4d38986a,3,None
2bf86960,5,None
a2197177,4,Late Delivery
bf8f4546,2,Late Delivery
849957f1,1,Late Delivery
3f204194,3,None
ca159d44,3,None
9d8eb6a3,1,Wrong Address
42858a66,4,None
355e2a9e,2,None
bb985a6c,5,None
5b7f4627,4,None
08988a1d,1,Damaged Package
0efe47bb,4,Late Delivery
070a87dc,4,None
0675f6df,1,Damaged Package
8d247dfb,1,Late Delivery
584ecc0b,5,Late Delivery
467baceb,1,None
6862a18a,1,None
941e7178,1,None
d5cdef46,3,Late Delivery
a7646053,1,None
0cee7312,1,Late Delivery
e1d5ca18,1,None
d72815c0,5,None
fdda41df,4,Damaged Package
db0c4b67,1,None
5fb31efb,1,None
170419ff,5,Damaged Package
c6e92041,4,None
92850fd3,5,None
bb0bfb13,2,None
28e0d278,2,Late Delivery
5b44c20b,2,None
6134fe93,1,Damaged Package
4cb608db,5,None
b9ad4eed,1,None
8935c517,2,None
f6b4fbeb,4,None
1977032e,4,None
b0b3cc31,5,Damaged Package
d195ea97,4,None
163d64f5,2,None
a7436f1f,5,Damaged Package
b66743ba,5,None
7e2bd5e3,2,None
98a45389,2,None
8bc3cf67,2,None
5044b2d3,2,None
9414f705,5,None
455df75f,4,None
55263efb,2,None
40e92797,3,None
436351f6,5,None
efcc692c,1,Late Delivery
6f1968f1,4,Late Delivery
cf886b45,5,None
725aa4ff,2,None
4647b221,3,Late Delivery
4301cbe6,1,None
d9bd3e42,4,Late Delivery
302faa60,2,None
360c6e9c,5,None
4cbb71e1,5,Late Delivery
6ce9f756,4,Damaged Package
34c00044,3,None
f5622b67,2,Wrong Address
4288d50d,4,None
b8092ca5,4,Damaged Package
6ab26303,5,None
db866498,4,None
291f526c,1,Late Delivery
cd0b1934,1,None
8dfc37d5,2,None
e02decc5,4,None
fcc0de00,5,None
4a9f2cea,2,None
0c543fad,3,None
6b2fa0f9,5,None
c887b17f,3,Late Delivery
3928d854,2,None
89aab498,1,None
dc89a351,5,Late Delivery
7bfeeeb1,5,None
467a0b56,2,None
e3e55988,5,None
a775ff4a,5,Late Delivery
1ddb94c9,2,None
2999eedd,4,Wrong Address
194a01d2,2,Damaged Package
4b0aba4e,5,None
ff64fe76,2,Damaged Package
11306f1a,5,None
ab1796d2,3,None
20d34737,3,None
f7c34940,1,None
697cd964,2,Damaged Package
19297b11,2,Late Delivery
03714a2b,3,None
d96c1ff6,3,None
71050405,3,Damaged Package
daedee61,1,None
1f349b6e,1,None
cc2c3a0d,4,None
ff7dacce,2,Damaged Package
9f8c6010,1,None
cef6b4b2,5,None
8df38aaf,2,None
38abb872,4,Late Delivery
e3e71e36,3,None
eff096ff,4,Late Delivery
bbef50d0,2,None
f5b690b1,3,Late Delivery
27ce8fd7,4,Late Delivery
ad3c1288,4,Late Delivery
cb95c7ce,2,Late Delivery
ecf0cae1,1,None
c9a3d1c6,5,Damaged Package
f017d23e,4,Late Delivery
7249781b,5,None
5529911e,2,None
6c673a0c,2,Late Delivery
4b927ae8,1,None
eeb3d94b,3,None
d29b69b7,5,Damaged Package
acf69677,4,None
7579dd90,3,None
613d7073,5,Late Delivery
7ab43190,5,Wrong Address
9badc870,3,None
7f11cc06,3,Late Delivery
1a1d12c0,1,None
d1f8b96a,4,None
cb49a61d,4,Damaged Package
c2db7c59,4,Late Delivery
7f48432b,3,Late Delivery
54016b3e,1,Damaged Package
cb105f80,2,Late Delivery
597d406a,1,None
faacda2b,3,None
e2c6a029,1,Late Delivery
06274adf,3,Late Delivery
5d292c91,5,None
b0a86932,5,Late Delivery
123c5267,2,Late Delivery
6d41f46a,5,Wrong Address
002208a1,2,Late Delivery
6e75a042,4,None
9baae8b2,3,None
67b0724b,4,Late Delivery
73275873,4,None
03b8135f,2,Damaged Package
35abd4f4,3,None
8330aa4c,2,Late Delivery
59131881,1,Wrong Address
f7bc0b4c,4,Late Delivery
905b5cc5,3,Late Delivery
7c6f642d,4,Wrong Address
4d56b098,1,Late Delivery
e727c9f4,1,Wrong Address
d1d6fede,3,Late Delivery
f58343e2,3,Late Delivery
159158b1,1,Late Delivery
26e90010,4,None
e8fcf504,5,Late Delivery
cdb5bfb7,4,Wrong Address
d28cfeb6,5,Late Delivery
7aa766cb,2,None
2c03c5da,3,None
8568097d,1,None
0d2f4a8c,2,None
c65ac3d9,4,None
9da85558,5,Wrong Address
1d516832,3,Damaged Package
589e7b6d,5,None
d2ee7f01,4,Late Delivery
8fa3a4a9,4,Late Delivery
871cf06a,1,None
