Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone
c9d16e1f,2023-04-05,2023-04-08,Delayed,Mumbai,C004,North
6fbd8291,2023-03-14,2023-03-16,Delivered,Chennai,C004,South
7ff341c1,2023-02-10,2023-02-11,Delivered,Delhi,C004,West
4594dcd5,2023-04-23,2023-04-27,Delayed,Chennai,C005,North
00a1ab56,2023-05-20,2023-05-22,Delivered,Ahmedabad,C009,West
77de02d6,2023-06-30,2023-07-03,Delayed,Mumbai,C004,North
1d3b6522,2023-03-19,2023-03-20,Delayed,Hyderabad,C009,South
142cd1da,2023-06-06,2023-06-09,Delayed,Delhi,C009,Central
b09e6d33,2023-06-17,2023-06-22,Delivered,Ahmedabad,C001,South
60ad9fa3,2023-05-16,2023-05-18,Delivered,Hyderabad,C005,East
cd76a68d,2023-01-03,2023-01-04,Delayed,Ahmedabad,C009,West
e23ba2c0,2023-06-20,2023-06-25,Delayed,Chennai,C004,Central
f4a2dd5b,2023-05-22,2023-05-27,Cancelled,Bangalore,C005,West
5a8a54fc,2023-03-18,2023-03-22,Delivered,Hyderabad,C004,North
5f3338f7,2023-06-19,2023-06-20,Delivered,Chennai,C002,East
c68aff01,2023-01-27,2023-01-31,Delayed,Chennai,C010,East
59a36b36,2023-02-04,2023-02-09,Delivered,Chennai,C002,West
91214428,2023-03-09,2023-03-10,Delayed,Bangalore,C002,East
c843ce49,2023-01-30,2023-01-31,Delayed,Bangalore,C001,West
357e5192,2023-01-28,2023-01-29,Delivered,Pune,C003,North
6a59fe9b,2023-05-22,2023-05-23,Delayed,Bangalore,C010,North
9e3f08bd,2023-02-09,2023-02-13,Delayed,Delhi,C001,West
4fa4d023,2023-03-11,2023-03-14,Delivered,Bangalore,C004,South
3eefe9d6,2023-03-14,2023-03-15,Delayed,Bangalore,C001,South
d0b22e47,2023-06-04,2023-06-06,Delivered,Bangalore,C004,North
b9b348e4,2023-02-23,2023-02-24,Delayed,Ahmedabad,C003,Central
03c2dd54,2023-03-29,2023-04-02,Delivered,Hyderabad,C009,South
47253105,2023-02-22,2023-02-23,Delayed,Bangalore,C001,West
3cc55980,2023-06-25,2023-06-28,Delivered,Delhi,C008,North
7a24175f,2023-06-12,2023-06-17,Delivered,Ahmedabad,C009,East
68d5be07,2023-03-09,2023-03-13,Delayed,Chennai,C007,East
9682247d,2023-05-10,2023-05-11,Delivered,Hyderabad,C001,South
0208da1e,2023-05-06,2023-05-07,Delivered,Mumbai,C004,Central
bc69b6a7,2023-03-06,2023-03-07,Cancelled,Ahmedabad,C010,South
be1bf437,2023-01-14,2023-01-19,Cancelled,Bangalore,C001,Central
67c9f7f0,2023-01-24,2023-01-25,Delivered,Ahmedabad,C004,South
24f959d2,2023-06-12,2023-06-15,Delivered,Pune,C003,East
cacbab2f,2023-04-19,2023-04-23,Delivered,Pune,C002,Central
b422b047,2023-03-12,2023-03-16,Delivered,Ahmedabad,C001,East
2aa3be03,2023-01-12,2023-01-13,Delivered,Chennai,C006,West
7006f1ca,2023-01-01,2023-01-06,Delivered,Chennai,C007,West
5286550b,2023-03-27,2023-03-31,Delayed,Hyderabad,C006,North
55b4b636,2023-02-03,2023-02-05,Delayed,Pune,C009,East
a25d810a,2023-06-13,2023-06-18,Delayed,Mumbai,C009,East
b5fc7e0a,2023-03-09,2023-03-14,Delivered,Kolkata,C002,North
256f04a8,2023-02-11,2023-02-12,Delivered,Pune,C002,West
d7298f46,2023-04-24,2023-04-28,Delivered,Ahmedabad,C009,West
f7c91efc,2023-05-22,2023-05-26,Delivered,Pune,C001,Central
12d25fbb,2023-06-30,2023-07-04,Delivered,Delhi,C005,Central
81eda920,2023-04-20,2023-04-24,Delayed,Kolkata,C001,West
e2bd4f22,2023-05-24,2023-05-29,Delivered,Chennai,C007,South
e852e734,2023-01-03,2023-01-08,Delivered,Kolkata,C009,East
f7993e7b,2023-01-29,2023-01-30,Delivered,Pune,C006,Central
7636f8d1,2023-01-20,2023-01-23,Delayed,Chennai,C002,South
31aefe15,2023-06-26,2023-06-27,Delivered,Kolkata,C006,Central
695dfe3f,2023-02-08,2023-02-12,Delivered,Chennai,C009,North
6c776185,2023-05-20,2023-05-25,Delivered,Chennai,C003,East
e21e516e,2023-01-10,2023-01-13,Delayed,Hyderabad,C009,Central
ba48dd21,2023-04-05,2023-04-10,Delivered,Mumbai,C008,West
dbcea5a5,2023-05-30,2023-06-01,Delayed,Chennai,C007,North
d823ba93,2023-05-22,2023-05-23,Delayed,Delhi,C008,North
a090024e,2023-02-07,2023-02-08,Delivered,Pune,C010,West
fdc8dc80,2023-04-21,2023-04-22,Delivered,Pune,C006,North
5195e0af,2023-02-02,2023-02-07,Cancelled,Delhi,C003,East
3e0c8dce,2023-01-11,2023-01-12,Delivered,Bangalore,C007,Central
c86e49af,2023-03-20,2023-03-25,Delivered,Chennai,C004,North
ea60d72f,2023-04-04,2023-04-06,Delayed,Ahmedabad,C010,East
0eaa9d83,2023-01-11,2023-01-16,Delayed,Chennai,C005,West
11b5cb3e,2023-04-02,2023-04-04,Cancelled,Chennai,C008,Central
2104afc1,2023-02-23,2023-02-28,Delayed,Ahmedabad,C007,West
b1235fc9,2023-06-24,2023-06-27,Delivered,Kolkata,C007,Central
46744397,2023-03-05,2023-03-08,Delivered,Chennai,C008,North
2b37c552,2023-06-20,2023-06-24,Delayed,Chennai,C010,North
4467f1ad,2023-01-27,2023-01-31,Delivered,Delhi,C003,Central
17daad3a,2023-04-01,2023-04-06,Delivered,Mumbai,C003,East
d37aa982,2023-05-24,2023-05-28,Delayed,Mumbai,C002,East
55ca09a0,2023-04-15,2023-04-17,Delivered,Bangalore,C001,East
22031a1e,2023-06-08,2023-06-10,Delivered,Delhi,C010,South
c34cec75,2023-02-09,2023-02-11,Delivered,Chennai,C006,East
c830a52a,2023-03-02,2023-03-03,Delivered,Mumbai,C006,North
8a6fb9b5,2023-02-11,2023-02-12,Delivered,Hyderabad,C010,South
1ab3eb11,2023-02-15,2023-02-17,Delivered,Hyderabad,C008,East
8b3f9318,2023-04-16,2023-04-19,Delivered,Hyderabad,C006,North
c6e83b5b,2023-01-07,2023-01-12,Delivered,Chennai,C006,South
7de678e1,2023-02-15,2023-02-19,Delayed,Chennai,C001,North
d72e0f83,2023-03-27,2023-04-01,Delivered,Ahmedabad,C007,Central
31f81353,2023-04-16,2023-04-19,Cancelled,Bangalore,C007,North
9c67d8b5,2023-06-21,2023-06-24,Delivered,Pune,C010,South
4c482ab5,2023-03-05,2023-03-10,Delivered,Bangalore,C009,East
18aad7e6,2023-03-10,2023-03-15,Delayed,Bangalore,C007,South
85f260fb,2023-02-10,2023-02-12,Delivered,Kolkata,C008,East
5a50b8b2,2023-06-29,2023-07-01,Cancelled,Hyderabad,C004,East
09c501fd,2023-01-28,2023-02-01,Delivered,Chennai,C009,West
b99ce1ae,2023-04-08,2023-04-11,Cancelled,Hyderabad,C001,Central
e1d03180,2023-01-10,2023-01-15,Delivered,Bangalore,C008,West
2f5d422f,2023-05-01,2023-05-04,Delayed,Chennai,C003,South
d45e3647,2023-02-26,2023-03-01,Delivered,Delhi,C001,West
a54e0406,2023-02-21,2023-02-24,Cancelled,Ahmedabad,C002,East
2eaf77f0,2023-04-28,2023-04-29,Delivered,Mumbai,C006,South
9b3057a4,2023-03-31,2023-04-05,Delivered,Mumbai,C005,West
1a7d4346,2023-03-20,2023-03-25,Cancelled,Bangalore,C003,North
91849771,2023-02-28,2023-03-02,Delivered,Pune,C009,Central
64fdb7b2,2023-02-27,2023-02-28,Delivered,Hyderabad,C008,North
375bccb3,2023-01-07,2023-01-09,Delayed,Delhi,C003,South
fe9a2a28,2023-06-18,2023-06-23,Delivered,Chennai,C002,West
371de2a1,2023-02-19,2023-02-24,Delivered,Pune,C008,East
5762efbd,2023-04-13,2023-04-14,Delivered,Hyderabad,C005,West
34ccab4f,2023-03-26,2023-03-30,Delayed,Bangalore,C009,South
c076f223,2023-03-13,2023-03-16,Delivered,Hyderabad,C001,South
475009d9,2023-01-18,2023-01-20,Delivered,Bangalore,C010,South
d5aab04d,2023-03-13,2023-03-15,Cancelled,Kolkata,C003,South
4c68cf1a,2023-03-31,2023-04-02,Delayed,Mumbai,C005,West
ea4c44da,2023-06-14,2023-06-15,Delivered,Pune,C002,North
d702b71e,2023-05-11,2023-05-14,Delivered,Mumbai,C003,East
3bfa36d6,2023-04-13,2023-04-15,Delivered,Hyderabad,C004,East
96e6a8ef,2023-06-23,2023-06-27,Delivered,Delhi,C004,Central
891ac760,2023-05-18,2023-05-22,Delivered,Chennai,C009,South
810a845b,2023-03-26,2023-03-31,Delivered,Bangalore,C001,South
3aec781a,2023-01-08,2023-01-11,Delivered,Chennai,C009,South
0256bb40,2023-01-30,2023-02-04,Delivered,Mumbai,C009,North
46b360ba,2023-03-08,2023-03-13,Cancelled,Ahmedabad,C006,South
7409fb2d,2023-02-15,2023-02-18,Cancelled,Delhi,C001,Central
32c80cc2,2023-05-29,2023-06-03,Delayed,Delhi,C006,Central
56d71e1b,2023-03-09,2023-03-12,Delivered,Chennai,C008,North
5f601394,2023-01-10,2023-01-14,Delivered,Mumbai,C005,South
c0e256c1,2023-01-28,2023-01-31,Delayed,Ahmedabad,C005,West
03a3e889,2023-06-02,2023-06-04,Delayed,Chennai,C001,West
31847dc0,2023-04-22,2023-04-23,Delivered,Hyderabad,C001,East
dbd0eaa9,2023-03-30,2023-04-03,Delayed,Delhi,C008,North
bfa25685,2023-03-22,2023-03-23,Delayed,Delhi,C005,West
3ffa72a1,2023-04-22,2023-04-26,Delayed,Hyderabad,C008,East
899aa619,2023-06-05,2023-06-07,Delayed,Mumbai,C010,Central
2674f7fc,2023-05-11,2023-05-12,Delivered,Delhi,C002,East
8f34b584,2023-01-30,2023-02-01,Delivered,Pune,C004,South
50a4024e,2023-04-09,2023-04-11,Delayed,Ahmedabad,C010,South
a1022f9e,2023-05-28,2023-06-01,Delayed,Kolkata,C009,Central
baf42248,2023-02-18,2023-02-23,Delivered,Kolkata,C003,North
9f1635c7,2023-03-07,2023-03-09,Delivered,Kolkata,C006,South
0a330a31,2023-01-12,2023-01-14,Delivered,Bangalore,C007,South
cb4bfa77,2023-04-22,2023-04-26,Delayed,Pune,C003,East
db484165,2023-01-01,2023-01-04,Cancelled,Bangalore,C001,East
bc32e5e0,2023-05-14,2023-05-18,Delivered,Mumbai,C002,East
8d7419a0,2023-05-18,2023-05-20,Delivered,Hyderabad,C010,West
b165cfa4,2023-06-25,2023-06-29,Delivered,Chennai,C007,Central
fa7b17ff,2023-06-21,2023-06-23,Cancelled,Pune,C007,North
62f75090,2023-02-20,2023-02-21,Delayed,Ahmedabad,C001,East
24721fff,2023-04-04,2023-04-07,Delayed,Mumbai,C010,North
46bbfd1e,2023-04-21,2023-04-22,Delivered,Chennai,C007,East
85b001c7,2023-01-18,2023-01-19,Delivered,Mumbai,C010,South
406926df,2023-06-20,2023-06-23,Delivered,Bangalore,C006,North
090a0929,2023-03-26,2023-03-27,Delivered,Kolkata,C006,West
cb5f8b87,2023-06-09,2023-06-14,Delayed,Hyderabad,C007,East
c8071c99,2023-03-22,2023-03-23,Delayed,Bangalore,C007,Central
8afc0479,2023-06-19,2023-06-21,Cancelled,Hyderabad,C001,South
8f614493,2023-02-01,2023-02-04,Cancelled,Pune,C010,East
ba60b25c,2023-03-18,2023-03-22,Delivered,Chennai,C005,North
85506bb5,2023-05-10,2023-05-12,Delayed,Mumbai,C008,East
012ab958,2023-03-21,2023-03-26,Delayed,Delhi,C008,South
8b565979,2023-06-20,2023-06-23,Delayed,Delhi,C003,Central
c21249fd,2023-04-15,2023-04-16,Delivered,Hyderabad,C003,Central
4eb7ddde,2023-03-25,2023-03-26,Delivered,Kolkata,C007,Central
f4d8e5f7,2023-04-14,2023-04-16,Delivered,Kolkata,C004,South
7201b4cd,2023-06-28,2023-06-30,Cancelled,Hyderabad,C006,East
3a700c6e,2023-03-17,2023-03-20,Delivered,Bangalore,C009,South
c2daf07c,2023-05-22,2023-05-24,Delivered,Delhi,C010,South
5818c7f8,2023-02-02,2023-02-04,Delivered,Bangalore,C002,East
8ac5d5bd,2023-02-19,2023-02-22,Delivered,Chennai,C002,West
eea1defd,2023-04-18,2023-04-20,Delivered,Delhi,C006,Central
9c1f06fe,2023-06-20,2023-06-23,Delivered,Chennai,C003,North
98479209,2023-04-08,2023-04-13,Delivered,Mumbai,C001,North
b4abff53,2023-06-23,2023-06-25,Delivered,Bangalore,C002,East
47f284c0,2023-02-14,2023-02-16,Delayed,Hyderabad,C007,North
2ed45a95,2023-06-07,2023-06-09,Delivered,Delhi,C004,West
3ec1cbd4,2023-05-26,2023-05-27,Delayed,Bangalore,C002,South
dbcb61a1,2023-03-19,2023-03-21,Delivered,Hyderabad,C008,Central
d5412337,2023-04-14,2023-04-17,Delivered,Mumbai,C004,North
b8a2ada2,2023-05-21,2023-05-22,Delayed,Delhi,C004,North
d86b4ea2,2023-01-01,2023-01-02,Delivered,Chennai,C002,East
0ca184e8,2023-03-19,2023-03-21,Delivered,Mumbai,C001,East
1a41be8e,2023-03-15,2023-03-19,Delivered,Kolkata,C001,South
09ed5153,2023-02-23,2023-02-24,Delayed,Hyderabad,C003,Central
32e36f95,2023-04-21,2023-04-24,Delivered,Ahmedabad,C006,North
132a5e8a,2023-05-29,2023-05-31,Delayed,Delhi,C007,South
63226460,2023-06-05,2023-06-08,Delivered,Delhi,C009,Central
809b8be0,2023-06-17,2023-06-21,Delivered,Pune,C005,South
467aff5a,2023-03-24,2023-03-26,Delivered,Pune,C009,North
b0b51ff9,2023-04-30,2023-05-03,Delivered,Mumbai,C008,East
d84bd442,2023-04-24,2023-04-27,Delivered,Delhi,C001,East
608d3668,2023-04-24,2023-04-26,Delivered,Hyderabad,C003,East
f7865e0e,2023-06-22,2023-06-27,Delivered,Mumbai,C008,West
d533556e,2023-02-24,2023-03-01,Delayed,Chennai,C009,South
6ffb011f,2023-05-11,2023-05-15,Delivered,Mumbai,C004,North
77eb0eac,2023-05-02,2023-05-03,Delivered,Mumbai,C006,South
d97a6c46,2023-02-13,2023-02-14,Delayed,Ahmedabad,C004,East
6fa9b246,2023-06-18,2023-06-20,Delivered,Chennai,C009,South
78a34e63,2023-01-22,2023-01-24,Delivered,Kolkata,C002,Central
c9b07672,2023-03-14,2023-03-16,Delayed,Pune,C006,South
2a35f214,2023-05-12,2023-05-14,Delayed,Hyderabad,C003,West
57d1fb0c,2023-06-19,2023-06-24,Delivered,Kolkata,C010,West
53c42ba4,2023-06-12,2023-06-16,Delayed,Kolkata,C004,East
c26cc803,2023-06-08,2023-06-11,Delivered,Kolkata,C002,North
27871c07,2023-03-27,2023-03-30,Delivered,Pune,C008,Central
c3a241fa,2023-01-24,2023-01-29,Delivered,Bangalore,C010,North
8cf5f790,2023-03-02,2023-03-06,Cancelled,Pune,C008,North
fefa17e6,2023-06-22,2023-06-24,Delivered,Kolkata,C001,Central
df412a0f,2023-03-21,2023-03-22,Delivered,Bangalore,C010,West
12c97961,2023-02-27,2023-03-04,Delivered,Chennai,C006,East
2c744ee8,2023-02-20,2023-02-25,Delivered,Pune,C001,South
8aaf52cf,2023-02-07,2023-02-09,Delivered,Hyderabad,C006,West
b57f3d3d,2023-01-07,2023-01-12,Delivered,Kolkata,C007,East
e0481386,2023-01-12,2023-01-15,Delivered,Delhi,C002,West
133b6256,2023-03-04,2023-03-06,Delivered,Chennai,C009,Central
ef03917a,2023-05-02,2023-05-05,Delivered,Bangalore,C008,North
e0e14a29,2023-06-06,2023-06-08,Delivered,Pune,C009,Central
fe4331a5,2023-01-19,2023-01-20,Delivered,Hyderabad,C010,South
17176a1f,2023-04-27,2023-04-30,Delivered,Mumbai,C004,Central
7af5d013,2023-04-17,2023-04-19,Delayed,Hyderabad,C004,North
20761c74,2023-06-11,2023-06-16,Delivered,Hyderabad,C008,West
4d0cb389,2023-05-28,2023-06-02,Delivered,Kolkata,C001,East
2ae8fa7c,2023-02-19,2023-02-23,Delivered,Kolkata,C008,South
fc687aba,2023-06-28,2023-06-30,Delivered,Pune,C007,West
de345a0f,2023-04-09,2023-04-10,Delivered,Pune,C007,East
e5c7b347,2023-05-07,2023-05-11,Delivered,Ahmedabad,C009,North
f54ef5f7,2023-04-13,2023-04-18,Delivered,Bangalore,C010,Central
a0e8e287,2023-03-04,2023-03-05,Delivered,Ahmedabad,C007,West
322162ac,2023-02-07,2023-02-09,Delivered,Pune,C002,East
f1ac4faa,2023-06-17,2023-06-22,Delivered,Bangalore,C001,East
ad7ce129,2023-06-26,2023-06-30,Delivered,Kolkata,C001,Central
a3711a99,2023-01-02,2023-01-07,Delivered,Kolkata,C007,West
dc698872,2023-01-28,2023-01-31,Delivered,Delhi,C005,West
108a9f65,2023-04-19,2023-04-23,Delivered,Delhi,C004,North
f7e86599,2023-02-26,2023-03-03,Delayed,Chennai,C005,West
befd075c,2023-02-15,2023-02-19,Delivered,Kolkata,C010,Central
393b4d9f,2023-06-28,2023-06-30,Delayed,Mumbai,C010,West
9adf0da4,2023-05-13,2023-05-16,Delivered,Delhi,C006,North
4e5e9f96,2023-04-29,2023-05-02,Delivered,Bangalore,C010,East
39008578,2023-01-13,2023-01-18,Delayed,Hyderabad,C006,West
64ec7a68,2023-05-23,2023-05-27,Delayed,Pune,C001,Central
446988f7,2023-03-05,2023-03-09,Delivered,Pune,C002,West
8746b793,2023-02-01,2023-02-05,Delivered,Chennai,C003,South
f1c8c287,2023-04-27,2023-04-30,Delayed,Delhi,C004,North
d38cbc59,2023-02-04,2023-02-09,Delayed,Hyderabad,C006,East
a7e77b4f,2023-04-29,2023-05-03,Delivered,Hyderabad,C009,South
f83ee8b7,2023-06-20,2023-06-25,Delivered,Delhi,C002,Central
531ed2b5,2023-05-16,2023-05-17,Delivered,Mumbai,C008,West
4e46641e,2023-05-24,2023-05-26,Delivered,Mumbai,C009,North
11f141ba,2023-06-02,2023-06-04,Delivered,Chennai,C002,West
d6d12e24,2023-03-23,2023-03-25,Delivered,Ahmedabad,C009,West
810654be,2023-04-24,2023-04-28,Delivered,Mumbai,C007,West
492197c3,2023-06-06,2023-06-08,Delayed,Chennai,C009,West
5823eb32,2023-05-10,2023-05-14,Delivered,Ahmedabad,C006,North
32998452,2023-04-20,2023-04-22,Delivered,Ahmedabad,C002,South
29cbdfb7,2023-05-21,2023-05-24,Delayed,Bangalore,C008,Central
0e2f3453,2023-04-25,2023-04-29,Delayed,Ahmedabad,C010,South
810212f6,2023-02-10,2023-02-14,Delivered,Delhi,C009,North
52e9fc59,2023-05-02,2023-05-07,Delivered,Ahmedabad,C008,Central
76800510,2023-04-26,2023-04-28,Delivered,Hyderabad,C002,East
9c1d51a5,2023-03-08,2023-03-11,Delivered,Chennai,C008,South
8a25ba78,2023-03-05,2023-03-08,Delivered,Pune,C003,North
835fa95c,2023-06-13,2023-06-18,Delivered,Mumbai,C003,North
0bb91094,2023-03-12,2023-03-13,Delivered,Pune,C009,North
b7494541,2023-05-14,2023-05-16,Delivered,Chennai,C009,Central
5572ee18,2023-05-05,2023-05-06,Delivered,Kolkata,C009,West
888e0639,2023-06-10,2023-06-13,Delivered,Chennai,C004,East
7f0c35dd,2023-03-03,2023-03-07,Delivered,Mumbai,C007,Central
e6534691,2023-03-12,2023-03-17,Delivered,Kolkata,C008,Central
827051db,2023-04-23,2023-04-26,Delivered,Kolkata,C005,South
909f1d3f,2023-01-20,2023-01-22,Delayed,Ahmedabad,C001,East
f5f48143,2023-03-15,2023-03-20,Delivered,Mumbai,C009,North
8816f206,2023-03-02,2023-03-03,Delivered,Kolkata,C006,Central
e422123d,2023-03-11,2023-03-15,Delayed,Delhi,C003,East
9910baaa,2023-03-27,2023-04-01,Delivered,Hyderabad,C003,South
2575cdf1,2023-03-23,2023-03-28,Delivered,Pune,C010,West
2beb8498,2023-05-19,2023-05-22,Delivered,Delhi,C001,East
016fed5c,2023-01-21,2023-01-25,Delivered,Delhi,C008,North
cbce069d,2023-02-05,2023-02-09,Delayed,Mumbai,C002,Central
52bd02b6,2023-02-08,2023-02-12,Delivered,Ahmedabad,C001,West
e1e5c791,2023-03-01,2023-03-05,Delivered,Mumbai,C007,South
4f1e03c3,2023-04-09,2023-04-13,Delivered,Pune,C009,North
4bf0dc58,2023-06-27,2023-06-30,Delivered,Hyderabad,C006,West
43fba205,2023-02-09,2023-02-13,Delivered,Chennai,C008,South
fc6bd444,2023-06-30,2023-07-03,Delivered,Delhi,C008,North
7a663ee5,2023-02-24,2023-02-27,Delivered,Kolkata,C009,Central
99d7e6d1,2023-01-17,2023-01-21,Cancelled,Hyderabad,C007,South
8dd42340,2023-04-17,2023-04-18,Delivered,Delhi,C009,West
546cb83f,2023-04-15,2023-04-17,Delivered,Chennai,C009,North
c934d044,2023-03-26,2023-03-30,Delivered,Ahmedabad,C001,East
18bde214,2023-05-19,2023-05-21,Delivered,Kolkata,C006,North
f52084ae,2023-04-30,2023-05-03,Delivered,Delhi,C008,West
e9efd89c,2023-04-17,2023-04-18,Delivered,Bangalore,C010,West
c7606f5c,2023-01-16,2023-01-19,Delivered,Pune,C009,East
292164b2,2023-02-22,2023-02-23,Delivered,Hyderabad,C004,West
43b92d35,2023-04-18,2023-04-21,Delivered,Pune,C002,North
5d4427f5,2023-04-10,2023-04-15,Delayed,Mumbai,C009,South
c23dc9f9,2023-05-30,2023-06-04,Delivered,Delhi,C009,North
17abf600,2023-06-28,2023-07-03,Delivered,Kolkata,C008,West
0aeeba7d,2023-01-06,2023-01-07,Delivered,Kolkata,C003,East
eb8826dd,2023-05-28,2023-05-31,Cancelled,Hyderabad,C005,East
7a45464c,2023-04-08,2023-04-10,Delivered,Hyderabad,C002,Central
9ad4f875,2023-05-03,2023-05-04,Delivered,Pune,C003,East
0b416b64,2023-01-02,2023-01-03,Cancelled,Kolkata,C001,East
a6b35d2f,2023-04-01,2023-04-02,Delayed,Kolkata,C004,West
8fc9d685,2023-03-18,2023-03-21,Delayed,Kolkata,C005,South
1c380fd8,2023-04-10,2023-04-11,Delivered,Delhi,C002,South
f332a627,2023-04-18,2023-04-23,Delivered,Kolkata,C003,West
ae44c804,2023-05-18,2023-05-20,Delivered,Mumbai,C006,East
e4d5226c,2023-05-20,2023-05-23,Delayed,Kolkata,C006,North
fb9f5e0d,2023-06-04,2023-06-06,Delivered,Mumbai,C007,South
9d842c9b,2023-02-26,2023-03-01,Delivered,Delhi,C009,West
b0926872,2023-05-05,2023-05-08,Delivered,Hyderabad,C004,North
497d2c9f,2023-02-26,2023-03-01,Delayed,Ahmedabad,C005,East
aeeebf7f,2023-03-11,2023-03-14,Delivered,Mumbai,C002,West
c991f452,2023-04-22,2023-04-24,Delivered,Delhi,C006,South
bdfaf299,2023-05-05,2023-05-10,Delivered,Ahmedabad,C004,North
62bc7db1,2023-01-08,2023-01-10,Delivered,Ahmedabad,C005,North
c30203f5,2023-04-10,2023-04-15,Delivered,Kolkata,C007,South
02df6422,2023-03-28,2023-03-31,Delivered,Delhi,C006,North
02c7d168,2023-06-21,2023-06-22,Delivered,Ahmedabad,C008,South
6de11650,2023-06-23,2023-06-26,Delivered,Kolkata,C006,West
02c317bb,2023-04-14,2023-04-17,Delivered,Pune,C010,Central
77c790a3,2023-02-12,2023-02-15,Delivered,Delhi,C008,East
47727de0,2023-04-30,2023-05-04,Delivered,Ahmedabad,C004,West
514be558,2023-02-02,2023-02-06,Delivered,Hyderabad,C007,East
7376d3da,2023-06-09,2023-06-14,Delivered,Mumbai,C003,East
8f9c87df,2023-05-17,2023-05-18,Delivered,Pune,C001,South
d8a6ed81,2023-01-07,2023-01-11,Delivered,Hyderabad,C009,Central
6ac0540a,2023-04-11,2023-04-16,Delivered,Bangalore,C009,East
b584a03c,2023-06-01,2023-06-03,Cancelled,Kolkata,C006,East
4c5def76,2023-05-25,2023-05-29,Delivered,Ahmedabad,C002,West
8d2fac2f,2023-06-19,2023-06-21,Delayed,Mumbai,C008,Central
c1e32f6a,2023-01-07,2023-01-09,Delivered,Hyderabad,C010,Central
f4c5a5f1,2023-01-22,2023-01-24,Delayed,Mumbai,C006,East
970302f5,2023-06-14,2023-06-18,Delayed,Bangalore,C007,Central
3eb1bc3d,2023-04-20,2023-04-22,Delivered,Chennai,C001,West
93c4cce9,2023-02-04,2023-02-09,Delivered,Kolkata,C003,South
05b537eb,2023-04-29,2023-05-04,Delivered,Kolkata,C001,East
4ce68171,2023-02-16,2023-02-21,Delivered,Delhi,C010,North
2ae3827b,2023-01-13,2023-01-17,Delayed,Ahmedabad,C001,East
ae215248,2023-03-08,2023-03-12,Delayed,Kolkata,C001,East
70518cd4,2023-04-08,2023-04-11,Cancelled,Kolkata,C004,South
3ba1d4bc,2023-03-25,2023-03-26,Delivered,Hyderabad,C007,North
6c835ae7,2023-02-24,2023-02-27,Delayed,Pune,C007,North
661437d4,2023-04-27,2023-04-29,Delayed,Kolkata,C005,North
7773d520,2023-03-25,2023-03-29,Delivered,Kolkata,C006,South
ba52baf9,2023-03-28,2023-04-01,Delivered,Ahmedabad,C002,Central
0fff4190,2023-04-08,2023-04-10,Delayed,Bangalore,C005,North
e71b928c,2023-03-13,2023-03-17,Delivered,Pune,C007,Central
6e71e309,2023-04-18,2023-04-22,Delayed,Bangalore,C009,West
218c2142,2023-03-06,2023-03-11,Delivered,Ahmedabad,C006,South
8941b2ff,2023-01-21,2023-01-22,Delayed,Mumbai,C010,Central
22bdfa52,2023-05-01,2023-05-04,Delivered,Mumbai,C004,North
7214c041,2023-01-05,2023-01-07,Delivered,Kolkata,C003,North
5ca80f1e,2023-05-19,2023-05-24,Delivered,Kolkata,C009,Central
7be9ee49,2023-01-14,2023-01-16,Delayed,Delhi,C007,Central
a89d3b19,2023-03-31,2023-04-03,Delivered,Mumbai,C006,West
75d2831e,2023-02-27,2023-02-28,Delivered,Hyderabad,C007,South
84eeba0e,2023-06-16,2023-06-20,Delivered,Kolkata,C008,East
dfb10297,2023-01-18,2023-01-21,Delayed,Hyderabad,C005,West
7da26a8a,2023-06-16,2023-06-19,Delivered,Kolkata,C003,West
f30e7ca7,2023-01-11,2023-01-13,Delayed,Ahmedabad,C003,West
db877c96,2023-01-08,2023-01-12,Delivered,Hyderabad,C002,North
8dea4747,2023-03-05,2023-03-09,Delivered,Chennai,C008,Central
f4f7831d,2023-02-21,2023-02-25,Delivered,Hyderabad,C001,South
c29755a8,2023-01-06,2023-01-11,Delivered,Pune,C008,North
4ab97aa6,2023-06-09,2023-06-12,Delayed,Mumbai,C003,West
47303434,2023-02-09,2023-02-12,Delivered,Kolkata,C009,South
39a22d20,2023-03-03,2023-03-08,Delivered,Mumbai,C002,North
7b4e4244,2023-02-02,2023-02-03,Delayed,Pune,C010,East
2f1f5d8b,2023-05-02,2023-05-07,Delivered,Pune,C009,West
57ef32de,2023-06-21,2023-06-22,Delivered,Hyderabad,C006,North
1c70f3dd,2023-01-30,2023-02-01,Delayed,Bangalore,C001,North
e5e48c20,2023-05-25,2023-05-27,Delivered,Bangalore,C005,West
f3573a10,2023-02-25,2023-02-28,Delivered,Pune,C010,East
28c824e2,2023-04-30,2023-05-05,Delayed,Bangalore,C009,Central
0ea35ca6,2023-06-29,2023-07-04,Delivered,Kolkata,C006,East
2c5eb2d0,2023-03-07,2023-03-12,Delivered,Delhi,C007,West
f1ae9eea,2023-04-05,2023-04-10,Delivered,Chennai,C004,Central
4e09cd99,2023-02-12,2023-02-16,Delayed,Hyderabad,C001,North
