Order_ID,Distance_km,Fuel_Charge,Total_Delivery_Cost
0ea35ca6,23.42,44.29,81.4
2c5eb2d0,38.76,73.3,109.97
f1ae9eea,44.57,84.29,101.51
4e09cd99,26.06,49.28,70.17
2351add6,49.37,93.36,112.62
de4ee1ba,10.39,19.65,31.79
754851d1,12.77,24.15,35.05
11828419,24.12,45.61,81.41
ade499df,26.42,49.96,79.9
82de9392,22.37,42.3,88.08
67dec516,22.66,42.85,64.88
1b303d43,25.39,48.02,89.52
c03df608,17.37,32.85,46.98
d4cdde0c,8.29,15.68,58.34
785ee27b,47.89,90.57,137.42
7acf6f44,40.16,75.95,111.04
39f48f52,41.12,77.76,117.2
ccd1ee30,19.52,36.91,86.42
b4313d2f,21.39,40.45,65.58
a30dd7cf,46.92,88.73,99.9
2d1b3209,48.7,92.1,129.4
26cfd3d7,47.25,89.35,99.88
f56a1342,32.84,62.1,94.83
aa4fe0a5,13.65,25.81,59.71
6c4d2db8,31.04,58.7,92.08
5ef396ea,30.28,57.26,73.9
64f9ad1e,45.6,86.23,99.3
89a69430,16.96,32.07,78.38
44303109,11.63,21.99,53.65
6c574e3a,14.76,27.91,50.83
f677fd66,13.67,25.85,66.72
d20b212c,33.12,62.63,109.5
879d0778,41.0,77.54,103.71
c0c669d5,19.67,37.2,51.13
357adcc1,10.47,19.8,57.5
4ca604ae,18.47,34.93,81.23
6488caab,28.23,53.39,102.61
7686da52,33.9,64.11,106.65
a1a4fcb7,28.39,53.69,74.42
9860deb4,14.32,27.08,51.41
7363e546,46.06,87.1,102.57
acbd1b98,23.02,43.53,82.04
4a376d50,24.03,45.44,62.21
c0f6170b,48.43,91.59,118.87
ee9b724e,43.68,82.6,113.87
12487451,40.7,76.97,102.27
ebc68fb0,10.77,20.37,36.36
3324422f,42.23,79.86,101.45
f3dd075f,23.85,45.1,80.41
f8b86042,12.05,22.79,61.86
43f6956b,49.56,93.72,128.31
1ffad118,10.26,19.4,68.03
c916a30d,46.25,87.46,122.01
d69c8876,2.03,3.84,22.85
9492d514,23.02,43.53,73.17
c47d5cee,3.44,6.51,49.96
7fbbfe06,45.8,86.61,109.64
ae445495,8.04,15.2,54.68
3699911c,34.31,64.88,106.29
1beff858,32.3,61.08,108.44
c63a94d2,39.4,74.51,100.56
2479e669,37.85,71.58,91.96
803b98cd,3.56,6.73,37.05
f792ac3b,20.64,39.03,88.78
4d6dc22e,17.48,33.06,79.15
26ef2abf,48.7,92.1,113.46
fb4ce14b,39.19,74.11,91.98
455b0335,35.98,68.04,97.12
be892d12,23.22,43.91,60.54
3eb09268,44.77,84.66,124.98
50f9b2d9,2.81,5.31,16.77
7f7a9262,12.97,24.53,43.52
d1427d96,35.36,66.87,77.6
1e60acae,26.4,49.93,69.0
70eb36ed,27.62,52.23,64.32
cc2b8299,21.98,41.57,78.51
9f91e38e,9.99,18.89,51.7
dbb6a774,9.98,18.87,37.43
6e7bf39f,16.14,30.52,48.72
e0661aa3,24.48,46.29,67.94
4b102b84,41.56,78.59,120.52
c1081431,23.45,44.35,60.37
394aa51a,45.09,85.27,100.14
8c495d33,7.78,14.71,45.03
55eba0ed,15.05,28.46,73.06
bb1af068,5.39,10.19,29.15
7bfd196d,26.48,50.08,64.33
dddda6c5,6.32,11.95,41.62
e821a53d,40.19,76.0,115.29
4fdb0f14,3.91,7.39,42.12
d99b5428,24.82,46.94,73.67
bf1a58d5,22.19,41.96,53.58
89aa17fe,11.71,22.14,44.16
8a1f71c4,30.17,57.05,103.82
d6849ad1,20.53,38.82,57.73
d3b8335d,11.5,21.75,56.31
e4d8bfb6,41.68,78.82,125.12
845bcc4a,33.71,63.75,93.27
605ae37a,2.58,4.88,32.73
8c847594,26.09,49.34,64.98
7a2fefd4,15.02,28.4,77.62
48f79a4d,45.93,86.86,103.93
3e328880,36.83,69.65,98.91
c859099e,31.36,59.31,76.16
a59e0414,6.27,11.86,35.8
ffc13212,46.67,88.26,133.62
5bc99c76,8.92,16.87,52.6
d0ac4291,23.64,44.71,55.1
2797b522,34.69,65.6,114.27
227f5263,25.75,48.7,90.06
da6e7e6b,44.36,83.89,133.79
26067ab0,42.1,79.62,120.13
f7290b23,8.5,16.07,56.66
935ba3ec,31.65,59.85,97.83
4503c1cb,4.51,8.53,35.46
0dc0dab4,36.59,69.2,91.8
bec959d6,37.33,70.6,101.61
1d12c094,18.54,35.06,52.19
6e54f5c1,39.76,75.19,114.09
7f199168,33.33,63.03,112.92
daad9cdd,26.19,49.53,83.57
9ea1c199,23.85,45.1,89.36
6a1aad15,7.24,13.69,30.58
7dc38362,27.49,51.99,94.99
46875549,9.49,17.95,64.25
d59fe49a,33.49,63.33,106.88
c2d65e2b,30.55,57.77,92.86
737209dc,15.95,30.16,77.22
e3e6f0d7,13.86,26.21,74.67
b8c17977,24.85,46.99,89.6
e43c189a,26.6,50.3,82.18
506b3dff,40.3,76.21,119.62
dda7b3f8,16.59,31.37,56.25
5801edde,21.36,40.39,64.25
7faa70b7,18.48,34.95,58.87
dcd9aaf1,20.92,39.56,57.53
1e5db1e7,29.22,55.26,90.18
bde83f36,28.76,54.39,90.85
205a895f,19.34,36.57,80.96
4cec5349,30.92,58.47,96.25
7060f7f1,31.57,59.7,100.9
82e31265,27.29,51.61,89.16
cc91da5a,23.71,44.84,82.72
f26e2f5f,5.74,10.85,34.47
08e2faf1,27.98,52.91,101.55
27d6bceb,36.21,68.48,104.03
db784f58,12.34,23.34,56.83
1e74754e,39.34,74.4,118.29
34a5fa61,30.15,57.02,83.86
e1433aad,13.4,25.34,39.19
8d3ee64d,9.82,18.57,38.17
a344b2dd,13.78,26.06,68.38
3dbb54b2,38.44,72.69,111.96
384dd6d0,14.02,26.51,41.2
66c428b8,34.79,65.79,78.58
fb659aaf,28.2,53.33,88.21
e303e2e7,28.25,53.42,100.97
cfaca283,42.92,81.17,98.17
b6ba716e,43.99,83.19,115.15
e173cb1f,27.77,52.52,95.0
b695aa05,5.13,9.7,40.85
1d4068fd,9.74,18.42,42.47
5111effd,47.54,89.9,131.52
30a23909,8.47,16.02,56.87
20d65bcf,42.1,79.62,122.84
5a45d227,27.94,52.84,100.64
e2b8d63a,7.47,14.13,30.16
7e71fdfe,46.14,87.26,110.89
75ae29db,46.55,88.03,137.47
5fb73198,31.54,59.65,93.43
b2af023d,20.67,39.09,75.9
b7f4671b,31.16,58.93,104.29
03172231,32.13,60.76,98.4
a0f73f3f,31.86,60.25,97.58
f59bb2f1,37.2,70.35,84.53
211478a9,5.22,9.87,40.14
73e30639,6.92,13.09,50.02
115ab51d,15.57,29.44,71.73
7009c8ec,18.79,35.53,62.06
c4aed950,32.63,61.71,76.65
3ec8a3ac,10.25,19.38,44.01
c20d8f3b,27.97,52.89,80.08
5f5e0502,10.9,20.61,60.65
d71b50fc,19.06,36.04,46.83
6e552b4e,46.9,88.69,114.12
ea05bd43,44.99,85.08,113.0
bef9bd3b,47.75,90.3,122.3
7fa823e5,30.39,57.47,106.27
8a42b660,26.06,49.28,88.9
725a0289,42.75,80.84,99.74
34a5c38f,5.82,11.01,46.36
91bf8219,48.97,92.61,116.46
2a54ff4b,24.19,45.75,88.21
a67ff2f2,34.44,65.13,81.97
31be17f7,36.97,69.91,85.69
5ad98918,32.18,60.86,74.92
32f2e274,44.79,84.7,116.46
f18fd3e4,15.83,29.94,44.87
1584ca11,27.55,52.1,63.77
c1d02650,22.65,42.83,66.13
2a91ccb9,35.8,67.7,109.63
07d3a428,20.97,39.66,55.9
8ba0b83b,44.86,84.84,109.16
0b9938d2,25.54,48.3,75.73
8d9a67de,27.73,52.44,97.48
4346b951,25.68,48.56,77.61
f38bfa5c,31.89,60.31,90.79
16b91b58,26.5,50.11,70.29
fa06e834,47.0,88.88,125.62
99f0e18d,8.29,15.68,26.71
efb81112,2.64,4.99,53.57
a81f1bce,27.05,51.15,81.07
b93f0151,38.7,73.19,85.66
2346f84f,33.11,62.61,94.98
f151fd9e,48.21,91.17,121.73
0ce6ca4e,10.75,20.33,39.96
dd1648f2,35.31,66.77,85.12
b069a146,41.16,77.84,98.67
f5d2fb51,45.78,86.57,101.76
44f47bb1,27.37,51.76,83.02
a0ca0f90,19.43,36.74,81.9
5a32e3b1,47.86,90.51,137.44
de3066d9,39.99,75.63,123.75
ea971d76,24.6,46.52,80.53
8dbd3307,33.26,62.9,97.76
df0a8dae,15.37,29.07,51.49
19fcb10b,31.51,59.59,105.0
3807ac26,27.92,52.8,82.33
889770da,3.88,7.34,28.51
20133862,43.56,82.38,131.01
e9463356,25.53,48.28,86.5
2f21c684,25.03,47.33,75.92
ac40cefd,15.6,29.5,42.25
5e19310e,11.43,21.62,37.23
e3f10953,15.99,30.24,48.1
d9c46424,33.2,62.78,108.89
9641a25a,6.69,12.65,61.51
4db3592e,17.98,34.0,54.68
af2d6292,48.98,92.63,122.56
f814b318,15.03,28.42,70.1
1cfb86bf,48.4,91.53,116.92
1c54dbd9,7.03,13.29,42.99
db283942,40.11,75.85,121.35
be3c76c5,23.11,43.7,62.0
55133e8a,11.35,21.46,71.21
7b8aeafc,39.8,75.27,103.52
c95093c9,2.34,4.43,24.76
db79e12a,18.66,35.29,80.99
bfea310b,31.03,58.68,71.74
c8797012,13.09,24.75,60.44
e6b9b32b,17.96,33.96,46.43
324b2c10,6.39,12.08,59.93
d55a7947,42.95,81.22,116.81
77d03324,22.26,42.1,68.02
114350f4,8.97,16.96,43.94
ec30d313,11.56,21.86,38.47
8fe9e054,15.21,28.76,53.16
e192eb93,13.01,24.6,70.75
6c9378b9,26.16,49.47,91.68
842d5d7c,45.45,85.95,122.41
f7f91aeb,10.83,20.48,69.19
dd63ef21,23.77,44.95,77.89
544f1995,33.87,64.05,81.1
63b35658,10.82,20.46,59.0
540f0ea0,9.39,17.76,51.44
c040f733,9.46,17.89,45.35
987f8c03,44.34,83.85,99.73
22837c96,36.14,68.34,105.45
10515f13,18.15,34.32,62.08
d500f0cb,45.32,85.7,118.85
e7bec077,47.77,90.34,112.96
d48cb8db,21.12,39.94,56.17
7acdf163,26.5,50.11,74.51
8bc94d0f,19.19,36.29,80.37
2dfb6e98,12.92,24.43,40.81
3be0ef29,39.44,74.59,103.44
f8c72950,33.16,62.71,84.61
41e83d76,19.61,37.08,85.57
eaed37f2,2.69,5.09,18.48
4e30c99a,38.66,73.11,92.92
29600e54,24.91,47.11,75.09
dd9bde4e,5.51,10.42,30.31
6c95eeff,7.98,15.09,53.35
cbe842b1,32.16,60.82,85.66
dcbef87f,28.22,53.37,94.6
15496584,13.54,25.61,57.66
d23382a6,8.71,16.47,43.54
dea0231c,44.47,84.1,108.7
c7f3824b,8.47,16.02,34.9
12db7d84,6.11,11.55,31.65
2cb72e92,31.76,60.06,77.12
52b134b8,14.12,26.7,70.77
afb6124d,33.52,63.39,95.32
7526de77,25.48,48.19,77.51
829b1fbe,12.14,22.96,45.85
ad4e192f,5.34,10.1,40.77
44646657,5.39,10.19,55.49
f9a45d3a,30.12,56.96,101.2
c41f4813,38.4,72.62,106.58
571893ae,35.1,66.38,97.58
ce89e722,30.46,57.6,76.63
a4c9385c,12.12,22.92,60.64
0ca255e0,43.37,82.02,126.15
0ebf5e92,32.18,60.86,83.09
49c33e1e,35.32,66.79,94.21
9db31822,12.74,24.09,38.36
04151e4c,14.55,27.52,71.85
f4021fde,45.56,86.16,100.07
1b320456,24.85,46.99,85.16
a22357eb,28.58,54.05,71.53
d6f7b79a,7.32,13.84,53.19
82448ecb,20.94,39.6,75.31
9ecf9309,44.58,84.31,121.93
3a111d5d,45.21,85.5,120.93
5c15b14f,37.05,70.07,95.94
7e42beba,28.19,53.31,88.12
6c383872,46.68,88.28,107.67
d21d1ade,43.85,82.93,103.89
08e2314a,42.62,80.6,93.21
4db14cec,44.33,83.83,118.34
7ffa74a5,23.76,44.93,88.56
b8e50e4b,27.22,51.48,76.62
d2ce5259,22.35,42.27,60.62
eb4819b8,37.52,70.95,113.91
1b7c698a,30.41,57.51,93.28
8e28ff1b,5.35,10.12,55.86
2cc6f5a3,8.56,16.19,26.44
f1aaf49d,11.23,21.24,47.29
a0dec411,34.19,64.66,110.7
45fde32d,7.27,13.75,50.77
8b14ca6c,27.96,52.88,81.63
9c20747b,42.36,80.11,106.69
b620988c,47.48,89.79,135.6
88239374,22.56,42.66,85.93
bc7126e2,27.6,52.19,62.68
ee335568,41.91,79.26,94.1
2b154811,46.92,88.73,119.22
f2c61539,20.71,39.16,53.75
eccb2871,18.95,35.84,56.83
1a09f2c0,23.64,44.71,88.11
498a0b71,14.18,26.82,52.27
33ce5c66,43.26,81.81,109.85
c169c8e5,17.27,32.66,49.63
08e44f03,23.57,44.57,78.66
8e093d0a,17.36,32.83,47.64
68c76499,7.71,14.58,49.79
4bce350c,31.12,58.85,98.72
855785a3,30.21,57.13,102.07
269d50f7,16.16,30.56,63.86
4bad915e,3.51,6.64,29.92
75154266,46.96,88.81,132.88
0de2d492,19.07,36.06,69.92
e54a68b6,27.86,52.69,77.02
803a5399,8.9,16.83,39.73
65d76666,14.06,26.59,49.41
d8b61a69,22.89,43.29,55.54
237dc6dd,28.99,54.82,68.87
cb4f58f3,42.99,81.3,94.89
6dcd9374,15.94,30.14,52.63
77a7c5b4,43.85,82.93,111.89
af989ba0,24.01,45.41,61.31
a4df64cf,22.77,43.06,86.18
a3160df0,21.03,39.77,52.39
3b404566,44.54,84.23,132.04
59ae255e,14.05,26.57,39.55
a79bbc31,43.15,81.6,127.39
1b421300,6.28,11.88,32.31
4c6c60fd,47.86,90.51,139.98
9d44f764,26.14,49.43,80.28
7844f91c,49.95,94.46,105.19
1422f604,31.18,58.96,80.27
ed7f580d,7.64,14.45,62.06
5847780d,4.92,9.3,31.29
de2f5c4a,11.28,21.33,45.71
024668ff,22.22,42.02,53.79
429165c9,37.87,71.62,91.75
b5bb8d54,2.03,3.84,24.21
8778436f,14.35,27.14,65.78
be881fba,30.2,57.11,87.34
13661210,16.3,30.83,47.27
744ecabd,19.13,36.18,78.0
80c18807,16.44,31.09,65.55
221fb2a2,47.75,90.3,111.04
ef5d87be,5.16,9.76,28.71
5de667e4,45.56,86.16,133.16
0a5b4fa8,17.52,33.13,68.61
e8b0c2d3,13.83,26.15,68.45
75d68b4e,44.4,83.97,102.99
4dca3394,15.78,29.84,63.39
165ab4c3,49.4,93.42,105.56
716eda7d,28.31,53.54,87.33
e251fe2c,24.87,47.03,65.17
2cc06b36,48.87,92.42,129.18
a20a0406,12.88,24.36,71.64
4aaf3dce,45.63,86.29,114.64
9054254f,30.39,57.47,79.69
bdf80032,38.24,72.32,87.25
43045725,29.94,56.62,93.44
b82e0604,31.7,59.95,93.32
0a641173,9.44,17.85,49.63
222ef541,9.28,17.55,64.99
b8f5689a,21.06,39.83,88.96
163e6e9d,18.63,35.23,73.91
370024a0,36.18,68.42,86.26
5f3eeccd,36.69,69.38,117.25
adc8c3b1,29.06,54.96,78.76
beacfea7,21.3,40.28,53.45
eac59e8a,34.49,65.22,84.86
77508228,34.99,66.17,109.39
f5303252,40.84,77.23,95.38
038301e6,40.96,77.46,103.26
eb49fa43,5.34,10.1,31.04
5ce1d91e,19.95,37.73,49.64
b03d2040,22.16,41.91,74.38
8ed273d0,42.65,80.66,115.81
1de8b7c6,26.09,49.34,90.99
0d3c75ad,25.46,48.15,74.74
d883f2fd,28.58,54.05,69.7
75a30a16,8.11,15.34,51.43
3db4df0d,29.13,55.09,100.69
70d18006,28.47,53.84,68.63
95127b7a,38.21,72.26,89.56
da99eef5,32.44,61.35,84.52
1c87b33c,47.84,90.47,126.48
3c0ec151,5.84,11.04,41.99
8ab21bc8,39.04,73.83,112.32
06521e9c,38.07,71.99,83.24
aeb4fa9a,14.93,28.23,70.65
4d83ad6a,35.53,67.19,116.69
460973e3,33.65,63.64,75.51
1f86c78b,16.34,30.9,60.72
4d753f26,36.74,69.48,109.08
cc763c80,46.67,88.26,117.32
9c35e3e3,16.65,31.49,65.21
06cbe2c2,49.04,92.74,139.58
817f899c,12.77,24.15,55.74
3a6c5364,8.46,16.0,35.46
5c5b4c85,5.7,10.78,50.33
3d417e9f,12.26,23.18,48.2
704d0001,18.44,34.87,56.27
7a81cb5f,37.19,70.33,90.27
ba92df1b,5.46,10.33,23.5
06e33854,26.35,49.83,97.15
a9db0d4c,26.9,50.87,83.4
5ccce332,12.94,24.47,72.67
34540eb5,4.18,7.9,52.37
c12ef603,12.81,24.23,35.44
388a4874,13.06,24.7,44.59
1511a19e,35.03,66.25,88.86
90a75443,13.22,25.0,54.59
710ea178,18.33,34.66,73.31
9711324f,4.28,8.09,45.32
eacf99d3,31.95,60.42,109.91
4e818f4c,24.76,46.82,93.75
1ea60921,18.56,35.1,52.55
e8b1b20a,35.74,67.59,111.98
4a2e8fa0,34.74,65.7,109.42
7fb4f6c8,17.74,33.55,66.54
b083e344,36.05,68.17,91.69
81f58d8f,18.71,35.38,53.72
dc2dcbde,12.66,23.94,42.44
b23d6b71,36.55,69.12,92.63
21e55a3e,36.95,69.88,100.04
9248fc22,43.56,82.38,115.73
9037820a,26.05,49.26,72.26
95f04f2d,13.15,24.87,49.13
816e08b9,42.17,79.75,90.29
210b1725,10.38,19.63,29.71
daacbd74,47.05,88.98,135.27
e65b0f01,16.72,31.62,42.18
c897dfab,2.9,5.48,16.8
70de16d1,10.96,20.73,38.96
a8549397,21.91,41.43,81.17
00ec0c39,4.65,8.79,45.95
0c255e68,21.66,40.96,76.85
714eb3f4,11.74,22.2,55.2
fa9a824c,2.91,5.5,23.57
e46f9232,16.35,30.92,56.84
5583cc99,12.86,24.32,53.44
75582fa0,22.15,41.89,75.19
d6f80097,38.43,72.68,90.62
96266aa5,26.47,50.06,89.22
9932b0af,38.87,73.51,95.87
8d537827,18.16,34.34,70.75
d810adab,2.63,4.97,35.53
eac673de,46.26,87.48,121.17
706a1a57,17.11,32.36,58.89
0559c868,27.29,51.61,79.41
343ce5f7,24.52,46.37,91.1
d32b3814,29.99,56.71,85.75
f638f641,44.48,84.12,125.88
13aac502,43.63,82.51,108.31
5ac5d66f,49.09,92.83,130.85
ff8bb9db,27.36,51.74,71.06
42af55c0,46.28,87.52,134.2
4426cd74,25.16,47.58,96.27
7bee07a3,4.13,7.81,53.86
9343758e,9.02,17.06,40.92
cf47cacc,18.03,34.1,55.16
dc6d6958,36.82,69.63,86.93
eb8ca93f,5.91,11.18,56.1
03feb570,19.35,36.59,51.33
5df39942,49.15,92.95,128.64
07c5bdf3,39.71,75.1,98.36
5a7b0cd9,29.46,55.71,73.23
bea1ca8d,4.96,9.38,26.76
d2c16d29,2.7,5.11,49.95
e4dfd7a5,7.05,13.33,57.72
be4dbb07,17.7,33.47,54.35
f342d539,31.11,58.83,70.18
f1b2764b,11.48,21.71,66.47
8349d393,4.46,8.43,20.72
a1614362,6.36,12.03,25.42
9ce3caee,22.49,42.53,85.41
71a42882,39.11,73.96,116.65
f6128a3c,41.41,78.31,96.41
68a2db3e,15.97,30.2,41.73
f386d06d,33.85,64.01,76.53
89227d0b,20.85,39.43,67.57
8538bac4,48.68,92.06,118.79
f9ede931,21.44,40.55,57.84
3db03e0f,21.0,39.71,86.07
db48877e,26.08,49.32,81.42
2d728592,3.22,6.09,48.38
2381f99b,22.06,41.72,55.87
63a10665,41.78,79.01,127.95
197c05f8,31.38,59.34,101.73
72948da8,48.53,91.78,113.29
5a4be89c,17.63,33.34,44.17
fb073e16,9.75,18.44,35.02
58419a18,38.03,71.92,98.66
b68ae664,4.1,7.75,17.87
52209823,9.66,18.27,29.9
cf239ce3,26.33,49.79,63.74
8af799f8,38.17,72.18,114.57
441bdfdd,30.85,58.34,90.21
0848f638,49.75,94.08,111.72
3cf75fc5,33.44,63.24,83.82
fad98666,36.8,69.59,105.28
35d6d125,49.71,94.01,116.75
c71cd7ac,30.44,57.57,94.86
0c0ec1d4,36.3,68.65,109.78
b75a823e,16.32,30.86,53.12
0b7fa5e6,27.76,52.5,77.16
a08ba993,45.77,86.56,98.56
fd93c398,42.96,81.24,124.03
e44c508a,16.7,31.58,65.82
85c52ed9,19.15,36.21,81.74
c3e3108d,42.63,80.62,98.18
602e41c2,15.66,29.61,78.03
66a160e7,44.61,84.36,122.63
2c61fc5a,39.14,74.02,91.88
e6426182,9.31,17.61,46.13
422e3d6e,36.55,69.12,107.08
05f98011,42.05,79.52,90.2
0a843944,8.93,16.89,58.1
23fb55e9,23.95,45.29,93.2
ca52c8fb,43.41,82.09,95.35
bd397f7a,11.54,21.82,67.74
cf6e9f56,23.56,44.55,73.13
e562d02a,31.41,59.4,90.02
2ed6fb48,6.67,12.61,56.21
ddad4eef,12.18,23.03,56.62
109f3fd9,24.4,46.14,70.2
d5b7eb06,19.94,37.71,77.01
bc19991e,17.59,33.26,48.79
9a2dce57,3.27,6.18,42.83
28ebbd79,46.54,88.01,128.99
ccc7e0b3,43.83,82.89,106.28
96997a95,20.85,39.43,88.24
5ede29d3,10.71,20.25,55.87
8e6533f8,5.31,10.04,23.87
70b7731c,7.91,14.96,63.61
168da4d2,30.9,58.44,98.2
cefcb20c,37.23,70.41,108.24
4e40cc5f,9.51,17.98,38.11
1f848d8e,7.41,14.01,42.94
abd2f3de,35.17,66.51,112.55
2c6a4ba2,26.82,50.72,73.05
ef13f0bf,19.85,37.54,64.47
1dad50d5,36.8,69.59,89.86
ff1f266b,23.87,45.14,63.78
e74ad701,24.33,46.01,57.76
972d0255,2.76,5.22,44.7
84da553a,17.17,32.47,46.1
37976666,2.24,4.24,35.49
7862421b,46.34,87.63,99.62
6eb43f63,16.11,30.47,79.83
effb8de7,10.66,20.16,58.54
c87ecadf,6.36,12.03,47.25
077e9bde,4.24,8.02,25.48
30dbd60a,44.53,84.21,115.33
8d22e392,10.09,19.08,49.22
53874967,31.64,59.83,84.18
66986902,33.26,62.9,79.14
b800756c,17.24,32.6,57.29
1910905c,42.0,79.43,113.79
75c9f052,12.27,23.2,52.69
ec791d1c,5.43,10.27,43.07
50df9b60,5.29,10.0,42.88
65c4d17e,16.42,31.05,50.84
313049d7,24.24,45.84,60.28
c82312b0,32.21,60.91,91.78
e7da9693,36.98,69.93,115.62
a8c2def6,10.58,20.01,69.82
e1f70e09,34.83,65.87,107.31
2d78e39e,10.76,20.35,39.19
3c787418,49.87,94.31,129.52
49bdfc6f,48.04,90.85,110.4
0b20fd6e,6.92,13.09,46.15
ea7c633d,33.45,63.26,92.49
eae942ac,45.36,85.78,111.04
d988d907,5.87,11.1,46.77
6767e159,7.95,15.03,59.34
69d77fb2,18.66,35.29,58.79
706d876f,6.59,12.46,41.91
5554bf05,44.51,84.17,112.4
d5ace996,44.03,83.27,103.24
f3bb0aa8,47.54,89.9,116.74
60c8d398,11.84,22.39,33.25
60c289ee,4.18,7.9,38.6
4affd025,23.34,44.14,82.97
bb48ca88,44.27,83.72,108.42
db9e53f7,32.65,61.74,101.6
ad7bd131,49.92,94.4,134.43
15ba0539,45.47,85.99,135.35
0753d4c2,20.85,39.43,71.27
323272d4,3.9,7.38,33.54
fea116f4,2.25,4.25,39.83
7dcc85bb,32.92,62.26,97.32
2178ad05,45.96,86.92,136.41
2f8d6f42,23.32,44.1,82.41
466c1260,43.97,83.15,105.41
77f26682,29.2,55.22,72.72
11ca7092,6.7,12.67,54.38
c354ce52,40.32,76.25,93.44
f84a0cff,25.64,48.49,83.59
81663493,4.45,8.42,23.71
8bf3694d,41.1,77.72,116.47
da19715c,38.37,72.56,113.88
369c5c62,23.95,45.29,94.91
6fa30c5e,2.93,5.54,53.71
5d7d74d7,18.65,35.27,73.82
346b59e5,22.88,43.27,64.37
cac1d248,9.94,18.8,30.55
5bcb4cff,9.72,18.38,50.59
6d6726dd,10.02,18.95,59.59
2f1526be,19.79,37.42,47.84
3132788d,41.24,77.99,108.98
2184bba8,38.45,72.71,118.03
8707ecd8,2.49,4.71,40.2
a18b6e43,2.46,4.65,42.0
0d1d8e33,5.73,10.84,39.81
13b35b63,24.4,46.14,93.87
661fd0dd,44.67,84.48,109.47
e87ddbde,10.75,20.33,45.49
072d6a69,24.89,47.07,77.78
55eae205,3.96,7.49,40.93
7cb53af3,2.98,5.64,37.14
aa963f6d,2.36,4.46,47.21
47ff3ef1,37.36,70.65,114.03
7a1c85ed,3.14,5.94,21.21
c6758ef3,15.14,28.63,62.48
119332b6,32.96,62.33,111.69
ccfb171a,31.7,59.95,93.94
baf2cfe8,4.65,8.79,46.32
69b534a1,14.32,27.08,71.53
3c964178,32.69,61.82,106.48
b3e6c620,20.83,39.39,50.08
fa21060a,24.36,46.07,65.65
60cdd233,11.94,22.58,67.1
016d464e,3.81,7.21,43.89
372e95b7,18.57,35.12,70.39
946adec9,34.78,65.77,110.17
3ad78204,38.79,73.36,115.62
c33bc9e6,30.44,57.57,97.62
46e8ce60,20.87,39.47,51.36
908d8fda,29.99,56.71,97.98
3322c9cf,35.84,67.78,85.8
5578608e,38.25,72.33,83.37
e9c9651a,6.54,12.37,42.05
77b92bf9,40.54,76.67,124.36
755ccac5,5.05,9.55,55.01
056cccb9,43.78,82.79,132.07
8e152d4e,20.83,39.39,59.25
00309fd4,28.25,53.42,91.24
c642042a,15.92,30.11,42.34
29bd32ba,22.48,42.51,84.65
8f7232f1,42.57,80.5,111.45
348f5ceb,16.19,30.62,80.47
688a67c2,29.08,54.99,74.59
9fb5c8a0,33.06,62.52,103.91
e3eb3c1c,9.03,17.08,33.92
7e5073d1,39.34,74.4,95.89
52d7c7f6,49.96,94.48,116.3
ccf793fa,9.44,17.85,50.96
d63b7f5f,38.86,73.49,98.09
1da09403,9.06,17.13,44.68
d1b3e881,47.61,90.04,120.91
e9dd9298,21.73,41.09,53.34
ca4e3569,49.04,92.74,129.35
522aa2ac,5.26,9.95,45.92
f3e99d6a,39.97,75.59,124.18
8b7fc9cf,24.72,46.75,62.09
575abf6a,15.9,30.07,41.31
18292c75,37.9,71.67,87.0
72792dcf,32.5,61.46,88.36
137fda12,45.34,85.74,104.3
9a349fd1,13.94,26.36,45.01
1c77230b,47.11,89.09,133.87
a7490a0b,32.81,62.05,85.0
e0cefc52,23.62,44.67,71.34
114ef312,4.55,8.6,45.97
11bb11d8,38.73,73.24,96.84
f0be79ec,43.2,81.7,113.87
3b72ab74,40.86,77.27,108.19
15480ebd,37.31,70.56,91.02
d53c7e3c,48.53,91.78,130.46
a698bea0,42.76,80.86,124.22
b8885f3a,46.54,88.01,129.35
660128d4,37.06,70.08,95.89
7899a5a3,41.37,78.24,125.56
42d73bec,15.88,30.03,75.99
a213046c,34.11,64.51,85.18
31da2fe5,11.87,22.45,37.41
71f2f91d,5.32,10.06,55.81
bb80800a,29.8,56.35,96.14
bbc610b7,39.58,74.85,97.29
b95580e3,5.97,11.29,33.49
d61248a4,10.7,20.23,43.12
232b42af,6.46,12.22,56.67
ec3b5f84,32.44,61.35,80.96
496426f0,5.82,11.01,47.05
08118b8f,6.48,12.25,55.63
4561b2c6,14.68,27.76,53.25
1b2242bb,14.97,28.31,40.77
f0b50bd3,28.76,54.39,94.74
b6ee020e,3.54,6.69,17.48
69661c63,31.54,59.65,102.89
d6be103c,21.76,41.15,65.58
382cfe27,10.58,20.01,62.06
387b10da,33.36,63.09,94.9
7d8912a6,17.82,33.7,58.07
a376c7b9,41.72,78.9,124.87
53c7751e,49.49,93.59,134.27
0a00d6a3,39.39,74.49,87.72
3636680c,37.66,71.22,118.44
9b279d75,19.05,36.03,64.71
9193392b,27.66,52.31,68.27
be511118,4.53,8.57,49.42
a566be99,36.91,69.8,100.5
62d8680f,34.4,65.05,101.96
f05936cb,14.93,28.23,65.99
4dd8e534,27.64,52.27,70.16
2e78a96a,34.61,65.45,114.28
e1a92036,19.66,37.18,51.4
dd279dbd,36.83,69.65,103.88
