Order_ID,Order_Date,Delivery_Date,Delivery_Status,City,Carrier_ID,Delivery_Zone,Distance_km,Fuel_Charge,Total_Delivery_Cost,Delivery_Experience_Rating,Issue_Reported,Carrier_Name,Avg_Delivery_Cost,Defect_Rate
ccccc6f7,2023-02-02,2023-02-07,Delayed,Mumbai,C001,North,13.89,26.27,39.36,4,None,Carrier_1,104.96,0.07
ab82a1e6,2023-02-02,2023-02-04,Delayed,Hyderabad,C005,East,17.57,33.23,80.19,2,Late Delivery,Carrier_5,101.88,0.09
e0cb176d,2023-06-18,2023-06-20,Delayed,Mumbai,C006,North,20.95,39.62,58.27,2,Wrong Address,Carrier_6,82.09,0.04
e8a640e4,2023-05-02,2023-05-05,Delayed,Delhi,C002,East,29.98,56.7,71.31,5,None,Carrier_2,100.91,0.03
0d0c6153,2023-05-21,2023-05-26,Delivered,Hyderabad,C010,South,26.73,50.55,63.51,2,None,Carrier_10,81.3,0.08
788e97c7,2023-02-12,2023-02-14,Delivered,Pune,C005,South,37.7,71.29,95.03,4,Late Delivery,Carrier_5,101.88,0.09
97b63e6a,2023-03-09,2023-03-11,Delivered,Delhi,C006,Central,36.42,68.87,92.81,4,None,Carrier_6,82.09,0.04
2a6fdd2b,2023-05-16,2023-05-21,Delayed,Ahmedabad,C009,North,4.19,7.92,38.97,4,None,Carrier_9,56.69,0.02
72cb2fa4,2023-06-05,2023-06-09,Delivered,Chennai,C010,East,8.43,15.94,55.26,4,Late Delivery,Carrier_10,81.3,0.08
08c6df2d,2023-04-19,2023-04-24,Delivered,Pune,C001,South,12.33,23.32,53.71,1,None,Carrier_1,104.96,0.07
5c1a9e03,2023-02-24,2023-02-28,Delivered,Mumbai,C010,Central,30.69,58.04,107.2,4,None,Carrier_10,81.3,0.08
5cf01ad3,2023-05-19,2023-05-20,Delivered,Kolkata,C003,North,44.97,85.04,103.45,1,None,Carrier_3,84.25,0.06
f8571df7,2023-06-26,2023-06-27,Delivered,Kolkata,C009,North,17.6,33.28,51.7,4,None,Carrier_9,56.69,0.02
f2650c1a,2023-02-21,2023-02-25,Delivered,Hyderabad,C001,North,48.26,91.26,129.46,4,Late Delivery,Carrier_1,104.96,0.07
89bf73cb,2023-03-21,2023-03-26,Delivered,Kolkata,C001,South,10.3,19.48,42.05,5,None,Carrier_1,104.96,0.07
93b334c5,2023-04-13,2023-04-16,Delayed,Pune,C001,South,46.39,87.73,104.59,4,None,Carrier_1,104.96,0.07
538f0549,2023-06-21,2023-06-23,Delivered,Hyderabad,C007,North,40.45,76.5,118.2,2,None,Carrier_7,79.32,0.03
ccf8d62f,2023-06-16,2023-06-17,Delivered,Pune,C005,South,20.67,39.09,58.14,4,Wrong Address,Carrier_5,101.88,0.09
616d8a4b,2023-04-06,2023-04-07,Delayed,Mumbai,C006,North,11.9,22.5,62.46,3,Damaged Package,Carrier_6,82.09,0.04
552f84d6,2023-04-23,2023-04-27,Delivered,Bangalore,C008,West,20.78,39.3,57.57,5,Damaged Package,Carrier_8,123.83,0.06
24d0ef9c,2023-05-13,2023-05-16,Delivered,Bangalore,C002,South,12.26,23.18,70.76,5,None,Carrier_2,100.91,0.03
b79233bd,2023-04-26,2023-05-01,Delayed,Delhi,C002,East,28.94,54.73,76.53,4,None,Carrier_2,100.91,0.03
e0459556,2023-01-31,2023-02-03,Delivered,Mumbai,C003,South,29.59,55.96,95.95,3,Late Delivery,Carrier_3,84.25,0.06
9e8ad5e5,2023-03-05,2023-03-09,Delayed,Kolkata,C003,North,38.87,73.51,117.17,4,None,Carrier_3,84.25,0.06
8361755e,2023-02-27,2023-03-02,Delivered,Mumbai,C003,East,27.34,51.7,66.61,2,Late Delivery,Carrier_3,84.25,0.06
09f099a8,2023-01-17,2023-01-19,Delivered,Chennai,C004,Central,18.57,35.12,47.84,5,None,Carrier_4,93.62,0.04
80f273c0,2023-03-28,2023-04-02,Delivered,Bangalore,C003,East,45.76,86.54,120.47,5,None,Carrier_3,84.25,0.06
bcbe5c59,2023-01-06,2023-01-11,Delivered,Kolkata,C002,East,5.74,10.85,45.65,3,None,Carrier_2,100.91,0.03
fdc8b752,2023-05-31,2023-06-03,Delivered,Pune,C009,South,40.82,77.19,112.1,1,None,Carrier_9,56.69,0.02
207b41a6,2023-05-22,2023-05-23,Delivered,Pune,C006,East,21.66,40.96,69.21,3,Late Delivery,Carrier_6,82.09,0.04
e690961c,2023-02-28,2023-03-02,Cancelled,Bangalore,C003,East,10.69,20.22,67.61,2,Late Delivery,Carrier_3,84.25,0.06
ea8a4464,2023-05-31,2023-06-05,Delivered,Mumbai,C009,North,7.78,14.71,52.39,3,None,Carrier_9,56.69,0.02
4d0a4642,2023-02-26,2023-03-03,Delayed,Kolkata,C004,South,12.6,23.83,36.8,1,Damaged Package,Carrier_4,93.62,0.04
3ed38b80,2023-01-02,2023-01-03,Delivered,Delhi,C004,North,7.85,14.85,56.25,2,None,Carrier_4,93.62,0.04
def23089,2023-01-19,2023-01-22,Delayed,Pune,C008,South,24.03,45.44,66.46,2,Damaged Package,Carrier_8,123.83,0.06
1a8c02cf,2023-06-11,2023-06-12,Delivered,Mumbai,C007,Central,18.79,35.53,74.45,1,Late Delivery,Carrier_7,79.32,0.03
62b3e3b3,2023-01-16,2023-01-20,Delivered,Delhi,C007,East,19.12,36.16,48.53,4,Late Delivery,Carrier_7,79.32,0.03
9065e167,2023-02-28,2023-03-01,Delivered,Ahmedabad,C010,South,9.53,18.02,58.69,3,Wrong Address,Carrier_10,81.3,0.08
2508d5dd,2023-01-18,2023-01-20,Delivered,Kolkata,C007,East,33.67,63.67,95.38,2,Late Delivery,Carrier_7,79.32,0.03
1c755b08,2023-01-09,2023-01-14,Delayed,Bangalore,C010,East,31.17,58.95,97.78,3,None,Carrier_10,81.3,0.08
a0b93c5a,2023-03-26,2023-03-29,Delivered,Ahmedabad,C005,West,49.15,92.95,122.72,1,None,Carrier_5,101.88,0.09
e853f4ac,2023-01-19,2023-01-23,Delivered,Chennai,C007,North,10.05,19.01,61.05,5,None,Carrier_7,79.32,0.03
14692c4f,2023-05-12,2023-05-14,Delivered,Ahmedabad,C004,South,42.03,79.48,127.36,1,None,Carrier_4,93.62,0.04
53fb6e15,2023-03-02,2023-03-07,Delivered,Hyderabad,C008,Central,3.63,6.86,46.56,3,Late Delivery,Carrier_8,123.83,0.06
7079d63d,2023-03-13,2023-03-18,Delayed,Bangalore,C009,West,5.52,10.44,50.21,2,Late Delivery,Carrier_9,56.69,0.02
72f9ed07,2023-06-21,2023-06-24,Cancelled,Delhi,C003,North,33.11,62.61,81.28,3,None,Carrier_3,84.25,0.06
079df295,2023-05-05,2023-05-08,Delayed,Mumbai,C007,Central,21.51,40.68,64.86,5,None,Carrier_7,79.32,0.03
d93e6061,2023-02-24,2023-02-27,Delivered,Ahmedabad,C010,Central,13.06,24.7,39.7,2,Late Delivery,Carrier_10,81.3,0.08
1f8bd6ca,2023-05-19,2023-05-23,Delivered,Pune,C009,East,2.13,4.03,35.33,5,None,Carrier_9,56.69,0.02
9a1299b9,2023-02-03,2023-02-06,Delayed,Kolkata,C001,North,33.83,63.98,91.84,4,Late Delivery,Carrier_1,104.96,0.07
b6f41eb7,2023-05-27,2023-05-29,Delivered,Ahmedabad,C002,West,23.16,43.8,65.59,1,None,Carrier_2,100.91,0.03
0b601fb1,2023-05-28,2023-05-31,Cancelled,Bangalore,C007,South,10.2,19.29,32.06,4,None,Carrier_7,79.32,0.03
af9154de,2023-05-02,2023-05-05,Cancelled,Pune,C002,South,48.67,92.04,139.3,3,Damaged Package,Carrier_2,100.91,0.03
d189e7fe,2023-03-04,2023-03-06,Delayed,Pune,C007,West,18.84,35.63,69.85,4,None,Carrier_7,79.32,0.03
d18a8934,2023-05-02,2023-05-06,Delivered,Chennai,C001,East,16.55,31.3,54.3,1,Late Delivery,Carrier_1,104.96,0.07
cadd5b50,2023-04-15,2023-04-20,Delivered,Kolkata,C003,East,26.5,50.11,74.02,2,None,Carrier_3,84.25,0.06
e346ddcb,2023-02-18,2023-02-21,Delayed,Ahmedabad,C005,Central,15.31,28.95,54.77,5,None,Carrier_5,101.88,0.09
84bf2e8a,2023-01-25,2023-01-26,Delivered,Delhi,C006,North,15.09,28.54,71.01,2,Damaged Package,Carrier_6,82.09,0.04
a42bda3f,2023-01-25,2023-01-27,Delivered,Kolkata,C009,Central,48.38,91.49,109.91,4,Late Delivery,Carrier_9,56.69,0.02
f34dbf0f,2023-06-18,2023-06-19,Delivered,Ahmedabad,C009,South,14.54,27.5,71.76,3,Damaged Package,Carrier_9,56.69,0.02
677bf8e7,2023-04-21,2023-04-26,Delayed,Kolkata,C003,West,31.06,58.74,81.2,4,Wrong Address,Carrier_3,84.25,0.06
656d4577,2023-04-01,2023-04-05,Delayed,Mumbai,C008,North,3.8,7.19,52.03,1,None,Carrier_8,123.83,0.06
6bc082ba,2023-04-19,2023-04-20,Delivered,Hyderabad,C004,West,9.41,17.8,63.64,1,Wrong Address,Carrier_4,93.62,0.04
e60736ca,2023-04-16,2023-04-17,Delivered,Ahmedabad,C007,North,3.06,5.79,43.66,3,None,Carrier_7,79.32,0.03
3687a91f,2023-04-30,2023-05-02,Delivered,Pune,C006,South,27.65,52.29,98.08,2,None,Carrier_6,82.09,0.04
4a937553,2023-01-14,2023-01-18,Cancelled,Delhi,C008,South,25.6,48.41,88.29,1,Late Delivery,Carrier_8,123.83,0.06
6e292b9e,2023-06-22,2023-06-27,Delivered,Ahmedabad,C006,North,17.88,33.81,49.59,1,None,Carrier_6,82.09,0.04
f2432862,2023-06-17,2023-06-21,Delivered,Ahmedabad,C004,East,35.61,67.34,115.59,3,Damaged Package,Carrier_4,93.62,0.04
7a34b7f1,2023-06-15,2023-06-19,Delayed,Mumbai,C002,North,32.04,60.59,78.19,2,None,Carrier_2,100.91,0.03
0079a9e2,2023-01-26,2023-01-31,Delayed,Pune,C007,South,30.82,58.28,88.07,4,None,Carrier_7,79.32,0.03
017a7058,2023-01-16,2023-01-17,Delayed,Hyderabad,C004,West,18.14,34.3,59.64,5,None,Carrier_4,93.62,0.04
9345b260,2023-04-14,2023-04-15,Delayed,Mumbai,C009,Central,17.7,33.47,57.4,3,None,Carrier_9,56.69,0.02
7ccb8f3e,2023-03-28,2023-04-02,Delivered,Hyderabad,C009,West,43.93,83.08,124.42,2,None,Carrier_9,56.69,0.02
bd9e5009,2023-01-28,2023-01-29,Delivered,Hyderabad,C007,South,28.11,53.16,74.8,5,None,Carrier_7,79.32,0.03
70fd5c64,2023-03-05,2023-03-09,Delayed,Hyderabad,C005,West,15.07,28.5,60.01,3,Late Delivery,Carrier_5,101.88,0.09
7dbac90d,2023-02-19,2023-02-20,Delayed,Mumbai,C003,East,28.07,53.08,76.54,4,Wrong Address,Carrier_3,84.25,0.06
7280b5df,2023-02-18,2023-02-21,Delayed,Kolkata,C003,East,14.8,27.99,73.73,4,None,Carrier_3,84.25,0.06
d3cb4d3e,2023-05-18,2023-05-22,Delayed,Ahmedabad,C009,North,10.89,20.59,36.79,2,None,Carrier_9,56.69,0.02
018464bf,2023-04-25,2023-04-30,Delivered,Hyderabad,C009,West,15.54,29.39,46.41,2,None,Carrier_9,56.69,0.02
4a33f0cb,2023-02-05,2023-02-08,Delivered,Kolkata,C004,West,32.19,60.87,75.32,4,None,Carrier_4,93.62,0.04
fa027598,2023-04-19,2023-04-23,Delayed,Ahmedabad,C001,South,26.76,50.61,90.92,4,None,Carrier_1,104.96,0.07
3d91e145,2023-02-16,2023-02-18,Delivered,Pune,C010,North,9.9,18.72,35.18,3,None,Carrier_10,81.3,0.08
4acbb0ba,2023-03-13,2023-03-14,Delayed,Ahmedabad,C005,North,45.58,86.2,117.52,2,Late Delivery,Carrier_5,101.88,0.09
00fb8fb0,2023-04-29,2023-04-30,Delayed,Pune,C008,West,25.92,49.02,89.69,5,None,Carrier_8,123.83,0.06
7ed60820,2023-03-05,2023-03-09,Delayed,Delhi,C010,Central,40.1,75.83,90.45,4,None,Carrier_10,81.3,0.08
32260de0,2023-01-20,2023-01-23,Delivered,Chennai,C004,West,17.87,33.79,81.01,5,Damaged Package,Carrier_4,93.62,0.04
44330e06,2023-04-24,2023-04-26,Delivered,Kolkata,C010,West,47.96,90.7,112.06,2,Late Delivery,Carrier_10,81.3,0.08
1f2b5bd8,2023-05-21,2023-05-25,Delivered,Ahmedabad,C010,West,38.1,72.05,113.74,2,None,Carrier_10,81.3,0.08
04abe679,2023-01-26,2023-01-27,Delivered,Pune,C004,East,23.82,45.05,86.79,1,Late Delivery,Carrier_4,93.62,0.04
3894d05a,2023-01-13,2023-01-15,Delivered,Chennai,C009,North,45.31,85.69,109.62,4,Late Delivery,Carrier_9,56.69,0.02
5cf780ca,2023-06-16,2023-06-17,Delivered,Hyderabad,C009,East,36.44,68.91,100.93,2,Late Delivery,Carrier_9,56.69,0.02
fadca7d1,2023-05-19,2023-05-22,Delivered,Chennai,C007,Central,22.67,42.87,78.1,2,Damaged Package,Carrier_7,79.32,0.03
7fc6834d,2023-01-04,2023-01-07,Delivered,Chennai,C010,South,48.76,92.21,118.83,4,None,Carrier_10,81.3,0.08
1dec7a95,2023-01-24,2023-01-26,Delivered,Hyderabad,C008,Central,16.33,30.88,55.2,1,Late Delivery,Carrier_8,123.83,0.06
bed33972,2023-03-02,2023-03-03,Delivered,Kolkata,C004,North,14.32,27.08,71.17,1,Late Delivery,Carrier_4,93.62,0.04
b48dc091,2023-02-12,2023-02-17,Delivered,Ahmedabad,C008,South,44.94,84.99,103.07,1,Late Delivery,Carrier_8,123.83,0.06
ba343faa,2023-04-15,2023-04-18,Delayed,Hyderabad,C006,Central,35.95,67.99,109.79,1,Damaged Package,Carrier_6,82.09,0.04
3f9a7ac2,2023-05-05,2023-05-07,Delivered,Delhi,C003,North,18.58,35.14,53.29,3,None,Carrier_3,84.25,0.06
203557ad,2023-05-04,2023-05-06,Delivered,Bangalore,C007,Central,13.13,24.83,62.83,4,Late Delivery,Carrier_7,79.32,0.03
59aa1d28,2023-02-24,2023-02-28,Delivered,Ahmedabad,C003,South,10.55,19.95,41.46,4,Damaged Package,Carrier_3,84.25,0.06
fa64d05b,2023-04-13,2023-04-16,Delayed,Mumbai,C007,South,17.05,32.24,79.34,4,None,Carrier_7,79.32,0.03
6432e9fb,2023-01-16,2023-01-17,Delivered,Hyderabad,C005,Central,8.03,15.19,49.41,1,None,Carrier_5,101.88,0.09
86535143,2023-02-12,2023-02-15,Delivered,Hyderabad,C004,East,8.98,16.98,48.32,1,Late Delivery,Carrier_4,93.62,0.04
345c7dad,2023-04-08,2023-04-12,Delivered,Chennai,C003,Central,39.28,74.28,96.09,2,Damaged Package,Carrier_3,84.25,0.06
83aeabfa,2023-01-01,2023-01-06,Delivered,Delhi,C008,Central,5.06,9.57,39.92,3,None,Carrier_8,123.83,0.06
4cd78c5f,2023-04-10,2023-04-12,Delivered,Pune,C004,Central,23.09,43.67,56.3,4,None,Carrier_4,93.62,0.04
0285abce,2023-03-09,2023-03-10,Delivered,Pune,C008,East,21.44,40.55,56.28,3,Wrong Address,Carrier_8,123.83,0.06
3020ab71,2023-04-27,2023-04-29,Delivered,Chennai,C010,West,48.09,90.94,112.74,4,None,Carrier_10,81.3,0.08
99090244,2023-03-15,2023-03-19,Delayed,Kolkata,C003,South,24.35,46.05,94.02,1,None,Carrier_3,84.25,0.06
393010b7,2023-04-19,2023-04-20,Cancelled,Ahmedabad,C010,North,9.72,18.38,47.1,1,Damaged Package,Carrier_10,81.3,0.08
441c971e,2023-06-28,2023-07-01,Delivered,Hyderabad,C009,South,6.24,11.8,37.82,4,None,Carrier_9,56.69,0.02
cc4847a2,2023-05-23,2023-05-28,Delivered,Ahmedabad,C006,South,37.16,70.27,111.17,5,Damaged Package,Carrier_6,82.09,0.04
fe5678d6,2023-06-19,2023-06-24,Delayed,Ahmedabad,C005,West,9.09,17.19,54.94,1,Late Delivery,Carrier_5,101.88,0.09
c9ec1369,2023-05-05,2023-05-09,Delivered,Hyderabad,C005,South,47.02,88.92,125.48,2,Wrong Address,Carrier_5,101.88,0.09
7631ee71,2023-02-09,2023-02-11,Delivered,Chennai,C003,South,28.84,54.54,88.77,1,None,Carrier_3,84.25,0.06
750f8950,2023-02-18,2023-02-23,Delivered,Ahmedabad,C002,East,21.28,40.24,55.44,2,Damaged Package,Carrier_2,100.91,0.03
8d2d9e76,2023-03-17,2023-03-19,Delivered,Hyderabad,C006,East,34.85,65.91,91.53,3,None,Carrier_6,82.09,0.04
9fa8e2d8,2023-02-25,2023-03-02,Cancelled,Kolkata,C001,East,11.55,21.84,67.89,1,None,Carrier_1,104.96,0.07
7321cf93,2023-01-15,2023-01-20,Delayed,Ahmedabad,C007,East,20.35,38.48,86.87,1,None,Carrier_7,79.32,0.03
dac5e4ab,2023-05-29,2023-06-03,Delayed,Bangalore,C005,East,3.6,6.81,34.12,3,None,Carrier_5,101.88,0.09
736c237d,2023-05-19,2023-05-21,Delivered,Mumbai,C004,North,44.13,83.45,93.49,2,None,Carrier_4,93.62,0.04
e9c75560,2023-01-16,2023-01-17,Delivered,Mumbai,C009,West,22.41,42.38,72.35,5,Damaged Package,Carrier_9,56.69,0.02
0d147e84,2023-03-22,2023-03-27,Delivered,Mumbai,C010,Central,38.42,72.66,91.75,2,Late Delivery,Carrier_10,81.3,0.08
122b697f,2023-01-15,2023-01-17,Delivered,Bangalore,C001,East,46.01,87.01,104.53,4,Late Delivery,Carrier_1,104.96,0.07
e9d44f40,2023-01-13,2023-01-14,Delivered,Hyderabad,C004,West,33.33,63.03,84.38,4,Late Delivery,Carrier_4,93.62,0.04
bcc7f827,2023-05-30,2023-06-01,Delayed,Chennai,C003,Central,20.04,37.9,52.81,4,None,Carrier_3,84.25,0.06
1fee37b3,2023-05-03,2023-05-06,Delivered,Pune,C006,South,31.74,60.02,71.85,3,None,Carrier_6,82.09,0.04
b818804f,2023-05-09,2023-05-14,Delivered,Delhi,C005,South,19.3,36.5,64.29,2,None,Carrier_5,101.88,0.09
36f1f344,2023-05-16,2023-05-18,Cancelled,Hyderabad,C007,West,29.23,55.28,75.78,1,None,Carrier_7,79.32,0.03
ff83e057,2023-02-10,2023-02-15,Delayed,Bangalore,C001,North,22.74,43.0,63.25,4,None,Carrier_1,104.96,0.07
a3d4ba0e,2023-01-15,2023-01-18,Delivered,Ahmedabad,C005,North,9.19,17.38,36.24,2,Late Delivery,Carrier_5,101.88,0.09
76aa0488,2023-05-11,2023-05-13,Delivered,Kolkata,C002,West,39.44,74.59,104.46,1,None,Carrier_2,100.91,0.03
7fcfbcfa,2023-01-21,2023-01-22,Delivered,Bangalore,C002,North,25.83,48.85,88.18,2,Late Delivery,Carrier_2,100.91,0.03
f4a75097,2023-02-17,2023-02-22,Delivered,Ahmedabad,C002,North,11.13,21.05,57.33,3,None,Carrier_2,100.91,0.03
24a99da3,2023-01-18,2023-01-23,Delivered,Pune,C009,South,44.81,84.74,133.78,4,None,Carrier_9,56.69,0.02
1814022d,2023-06-02,2023-06-05,Delayed,Mumbai,C010,North,42.95,81.22,127.78,5,None,Carrier_10,81.3,0.08
6cb4168a,2023-01-18,2023-01-23,Delivered,Hyderabad,C003,North,28.82,54.5,81.19,4,Late Delivery,Carrier_3,84.25,0.06
e079f07d,2023-06-22,2023-06-26,Delivered,Pune,C004,West,48.58,91.87,134.39,4,None,Carrier_4,93.62,0.04
7c683c31,2023-03-02,2023-03-03,Delivered,Mumbai,C005,North,46.5,87.94,105.32,3,None,Carrier_5,101.88,0.09
12b45684,2023-04-14,2023-04-18,Delivered,Delhi,C004,East,45.06,85.21,103.7,1,None,Carrier_4,93.62,0.04
dfc14d2f,2023-01-31,2023-02-01,Delayed,Ahmedabad,C004,East,8.4,15.89,53.93,4,Late Delivery,Carrier_4,93.62,0.04
c56957f2,2023-05-26,2023-05-29,Delayed,Ahmedabad,C005,West,16.14,30.52,49.19,1,Late Delivery,Carrier_5,101.88,0.09
e471f875,2023-03-05,2023-03-09,Delivered,Kolkata,C010,East,21.69,41.02,69.07,1,None,Carrier_10,81.3,0.08
2343e008,2023-05-29,2023-06-02,Delivered,Mumbai,C009,South,41.93,79.29,102.17,3,None,Carrier_9,56.69,0.02
1a7fdd0f,2023-06-02,2023-06-05,Delivered,Delhi,C009,West,43.82,82.87,102.18,4,None,Carrier_9,56.69,0.02
402aeab1,2023-01-11,2023-01-12,Delivered,Ahmedabad,C006,North,38.07,71.99,88.17,3,None,Carrier_6,82.09,0.04
b61d8aa1,2023-06-08,2023-06-13,Delivered,Bangalore,C003,East,24.68,46.67,81.14,3,Wrong Address,Carrier_3,84.25,0.06
c7a9ff1d,2023-01-21,2023-01-25,Delivered,Mumbai,C006,South,9.77,18.48,30.73,5,None,Carrier_6,82.09,0.04
3dca56a5,2023-04-18,2023-04-22,Delivered,Mumbai,C010,West,3.69,6.98,45.08,3,None,Carrier_10,81.3,0.08
3893ee17,2023-06-18,2023-06-21,Delivered,Chennai,C004,West,35.57,67.27,113.06,5,None,Carrier_4,93.62,0.04
d9c52902,2023-05-30,2023-06-04,Delivered,Kolkata,C003,North,49.72,94.03,117.77,1,Late Delivery,Carrier_3,84.25,0.06
dfff0342,2023-05-25,2023-05-26,Delivered,Kolkata,C006,Central,18.58,35.14,61.67,1,Damaged Package,Carrier_6,82.09,0.04
70da0d96,2023-05-14,2023-05-16,Delivered,Pune,C006,East,29.3,55.41,89.03,2,None,Carrier_6,82.09,0.04
1ea61992,2023-03-22,2023-03-23,Delivered,Bangalore,C002,South,40.91,77.37,114.02,2,Late Delivery,Carrier_2,100.91,0.03
d22b0447,2023-03-08,2023-03-11,Delivered,Chennai,C009,West,10.95,20.71,52.5,1,None,Carrier_9,56.69,0.02
bf2a8728,2023-02-22,2023-02-26,Delayed,Pune,C008,East,41.82,79.09,116.7,4,Late Delivery,Carrier_8,123.83,0.06
06482fa7,2023-06-21,2023-06-26,Delivered,Delhi,C006,South,32.02,60.55,102.89,2,None,Carrier_6,82.09,0.04
dae3be53,2023-03-22,2023-03-26,Delivered,Pune,C001,South,29.35,55.5,105.1,3,None,Carrier_1,104.96,0.07
e9170e83,2023-03-03,2023-03-06,Delivered,Delhi,C002,West,38.59,72.98,98.69,2,Late Delivery,Carrier_2,100.91,0.03
78d67e47,2023-03-09,2023-03-10,Delivered,Bangalore,C004,East,13.57,25.66,59.05,1,Late Delivery,Carrier_4,93.62,0.04
d1dca57b,2023-04-12,2023-04-16,Delivered,Ahmedabad,C007,South,31.51,59.59,84.64,4,Damaged Package,Carrier_7,79.32,0.03
10c478b9,2023-02-03,2023-02-05,Delivered,Kolkata,C009,West,13.54,25.61,45.13,1,None,Carrier_9,56.69,0.02
6989827e,2023-06-21,2023-06-24,Delayed,Ahmedabad,C010,East,10.62,20.08,69.98,4,None,Carrier_10,81.3,0.08
5c9b4cf5,2023-06-15,2023-06-16,Delivered,Delhi,C005,East,31.92,60.36,70.92,2,None,Carrier_5,101.88,0.09
bcf18bd3,2023-03-18,2023-03-23,Delivered,Bangalore,C010,West,14.93,28.23,40.82,3,Late Delivery,Carrier_10,81.3,0.08
8dc9b584,2023-04-28,2023-04-29,Delivered,Ahmedabad,C002,East,36.29,68.63,101.95,3,None,Carrier_2,100.91,0.03
d90197fa,2023-03-22,2023-03-24,Delivered,Pune,C001,Central,26.7,50.49,88.88,1,Late Delivery,Carrier_1,104.96,0.07
5a09a4e4,2023-01-19,2023-01-23,Delivered,Delhi,C010,South,35.36,66.87,106.02,4,None,Carrier_10,81.3,0.08
8aa73e44,2023-01-03,2023-01-04,Delayed,Hyderabad,C001,South,44.8,84.72,122.85,2,None,Carrier_1,104.96,0.07
f2b8d32d,2023-04-28,2023-04-30,Delivered,Mumbai,C005,East,8.64,16.34,57.88,4,Late Delivery,Carrier_5,101.88,0.09
dc899113,2023-06-09,2023-06-11,Cancelled,Pune,C007,West,5.2,9.83,49.62,4,None,Carrier_7,79.32,0.03
e852848e,2023-05-25,2023-05-27,Delayed,Kolkata,C009,North,21.2,40.09,71.93,4,None,Carrier_9,56.69,0.02
add2bdd9,2023-01-26,2023-01-29,Delivered,Ahmedabad,C009,East,36.4,68.84,97.64,2,Late Delivery,Carrier_9,56.69,0.02
92c278d6,2023-01-19,2023-01-22,Delivered,Pune,C008,North,44.54,84.23,123.04,4,None,Carrier_8,123.83,0.06
47520111,2023-05-18,2023-05-19,Delivered,Hyderabad,C001,East,3.67,6.94,46.23,3,Damaged Package,Carrier_1,104.96,0.07
aec88891,2023-02-24,2023-02-25,Delivered,Bangalore,C005,North,40.06,75.76,99.06,1,None,Carrier_5,101.88,0.09
423b88e8,2023-05-10,2023-05-11,Delivered,Bangalore,C006,East,5.62,10.63,20.75,5,Late Delivery,Carrier_6,82.09,0.04
9f8722e3,2023-03-09,2023-03-13,Delayed,Pune,C006,West,29.87,56.49,79.06,4,None,Carrier_6,82.09,0.04
5113d461,2023-02-03,2023-02-07,Delivered,Hyderabad,C004,North,18.52,35.02,66.41,3,None,Carrier_4,93.62,0.04
da738a16,2023-03-31,2023-04-01,Delivered,Ahmedabad,C001,Central,2.85,5.39,36.43,3,Late Delivery,Carrier_1,104.96,0.07
34a538b1,2023-01-18,2023-01-23,Delayed,Pune,C003,West,6.66,12.59,37.78,1,None,Carrier_3,84.25,0.06
66c3add9,2023-03-04,2023-03-07,Delivered,Mumbai,C010,East,18.98,35.89,83.18,1,None,Carrier_10,81.3,0.08
c9d16e1f,2023-04-05,2023-04-08,Delayed,Mumbai,C004,North,47.78,90.36,119.41,5,None,Carrier_4,93.62,0.04
6fbd8291,2023-03-14,2023-03-16,Delivered,Chennai,C004,South,9.43,17.83,33.39,5,Wrong Address,Carrier_4,93.62,0.04
7ff341c1,2023-02-10,2023-02-11,Delivered,Delhi,C004,West,15.05,28.46,46.2,5,None,Carrier_4,93.62,0.04
4594dcd5,2023-04-23,2023-04-27,Delayed,Chennai,C005,North,49.72,94.03,107.81,2,None,Carrier_5,101.88,0.09
00a1ab56,2023-05-20,2023-05-22,Delivered,Ahmedabad,C009,West,25.07,47.41,68.14,2,None,Carrier_9,56.69,0.02
77de02d6,2023-06-30,2023-07-03,Delayed,Mumbai,C004,North,14.59,27.59,49.78,3,Damaged Package,Carrier_4,93.62,0.04
1d3b6522,2023-03-19,2023-03-20,Delayed,Hyderabad,C009,South,31.57,59.7,83.07,1,None,Carrier_9,56.69,0.02
142cd1da,2023-06-06,2023-06-09,Delayed,Delhi,C009,Central,22.93,43.36,86.81,4,None,Carrier_9,56.69,0.02
b09e6d33,2023-06-17,2023-06-22,Delivered,Ahmedabad,C001,South,43.2,81.7,122.32,1,None,Carrier_1,104.96,0.07
60ad9fa3,2023-05-16,2023-05-18,Delivered,Hyderabad,C005,East,2.38,4.5,34.34,2,Late Delivery,Carrier_5,101.88,0.09
cd76a68d,2023-01-03,2023-01-04,Delayed,Ahmedabad,C009,West,49.85,94.27,122.04,3,None,Carrier_9,56.69,0.02
e23ba2c0,2023-06-20,2023-06-25,Delayed,Chennai,C004,Central,5.18,9.8,34.92,4,None,Carrier_4,93.62,0.04
f4a2dd5b,2023-05-22,2023-05-27,Cancelled,Bangalore,C005,West,27.78,52.53,63.07,5,None,Carrier_5,101.88,0.09
5a8a54fc,2023-03-18,2023-03-22,Delivered,Hyderabad,C004,North,35.48,67.1,113.89,5,None,Carrier_4,93.62,0.04
5f3338f7,2023-06-19,2023-06-20,Delivered,Chennai,C002,East,28.39,53.69,75.35,2,Damaged Package,Carrier_2,100.91,0.03
c68aff01,2023-01-27,2023-01-31,Delayed,Chennai,C010,East,16.44,31.09,74.77,3,Late Delivery,Carrier_10,81.3,0.08
